directFractionalCadence,directTimestamp,sumDistance,directCorrectedElevation,directHeartRate,directDoubleCadence,directLongitude,sumElapsedDuration,directSpeed,directElevation,directUncorrectedElevation,sumMovingDuration,directLatitude,directRunCadence,sumDuration,directVerticalSpeed,elapsed_s
0.0,1787873650000.0,2490.610107421875,99.19999694824219,134.0,152.0,106.89183111302555,1587.0,1.5859999656677246,99.19999694824219,112.19999694824219,1579.0,-6.4346657786518335,76.0,1587.0,0.035999998450279236,1587.0
0.0,1787873655000.0,2497.7099609375,99.4000015258789,135.0,152.0,106.89187469892204,1592.0,1.5859999656677246,99.4000015258789,111.80000305175781,1584.0,-6.434618253260851,76.0,1592.0,0.03099999949336052,1592.0
0.0,1787873663000.0,2510.590087890625,99.5999984741211,138.0,154.0,106.89196916297078,1600.0,1.5770000219345093,99.5999984741211,111.0,1592.0,-6.434550611302257,77.0,1600.0,0.041999999433755875,1600.0
0.0,1787873664000.0,2512.6201171875,99.80000305175781,138.0,152.0,106.89198433421552,1601.0,1.5770000219345093,99.80000305175781,111.0,1593.0,-6.434540133923292,76.0,1601.0,0.054999999701976776,1601.0
0.0,1787873673000.0,2530.389892578125,99.5999984741211,137.0,154.0,106.89207821153104,1610.0,1.6050000190734863,99.5999984741211,111.5999984741211,1602.0,-6.434410633519292,77.0,1610.0,-0.014999999664723873,1610.0
0.0,1787873674000.0,2532.2099609375,99.4000015258789,137.0,154.0,106.89209095202386,1611.0,1.6050000190734863,99.4000015258789,111.80000305175781,1603.0,-6.434399737045169,77.0,1611.0,-0.2160000056028366,1611.0
0.5,1787873678000.0,2538.89990234375,98.5999984741211,138.0,157.0,106.8921272456646,1615.0,1.6239999532699585,98.5999984741211,113.0,1607.0,-6.434349613264203,78.0,1615.0,-0.19300000369548798,1615.0
0.0,1787873684000.0,2550.3701171875,97.19999694824219,138.0,158.0,106.8921909481287,1621.0,1.6519999504089355,97.19999694824219,112.19999694824219,1613.0,-6.434268308803439,79.0,1621.0,-0.2329999953508377,1621.0
0.5,1787873692000.0,2564.47998046875,95.4000015258789,139.0,155.0,106.89225842244923,1629.0,1.6799999475479126,95.4000015258789,110.80000305175781,1621.0,-6.434159763157368,77.0,1629.0,-0.22599999606609344,1629.0
0.5,1787873703000.0,2585.659912109375,92.0,139.0,157.0,106.89232665114105,1640.0,1.7170000076293945,92.0,108.0,1632.0,-6.433981815353036,78.0,1640.0,-0.3100000023841858,1640.0
0.5,1787873704000.0,2587.639892578125,91.5999984741211,139.0,157.0,106.89233209937811,1641.0,1.7259999513626099,91.5999984741211,107.4000015258789,1633.0,-6.433964716270566,78.0,1641.0,-0.32100000977516174,1641.0
0.5,1787873713000.0,2603.60009765625,90.19999694824219,142.0,155.0,106.89236830919981,1650.0,1.7640000581741333,90.19999694824219,105.19999694824219,1642.0,-6.433825073763728,77.0,1650.0,-0.1770000010728836,1650.0
0.5,1787873715000.0,2607.530029296875,90.0,142.0,155.0,106.89237895421684,1652.0,1.7730000019073486,90.0,105.0,1644.0,-6.433791210874915,77.0,1652.0,-0.023000000044703484,1652.0
0.0,1787873724000.0,2624.18994140625,89.5999984741211,142.0,156.0,106.89240108244121,1661.0,1.809999942779541,89.5999984741211,104.19999694824219,1653.0,-6.4336426835507154,78.0,1661.0,-0.041999999433755875,1661.0
0.0,1787873734000.0,2641.31005859375,89.4000015258789,140.0,154.0,106.89238691702485,1671.0,1.819000005722046,89.4000015258789,105.19999694824219,1663.0,-6.4334886241704226,77.0,1671.0,-0.02800000086426735,1671.0
0.0,1787873741000.0,2652.419921875,89.4000015258789,137.0,150.0,106.89238725230098,1678.0,1.8009999990463257,89.4000015258789,105.4000015258789,1670.0,-6.4333882089704275,75.0,1678.0,0.0,1678.0
0.0,1787873746000.0,2660.1298828125,89.4000015258789,136.0,148.0,106.89238155260682,1683.0,1.7640000581741333,89.4000015258789,105.0,1675.0,-6.433318555355072,74.0,1683.0,-0.00800000037997961,1683.0
0.0,1787873755000.0,2675.56005859375,89.80000305175781,136.0,152.0,106.89238155260682,1692.0,1.7359999418258667,89.80000305175781,104.19999694824219,1684.0,-6.433179248124361,76.0,1692.0,0.05400000140070915,1692.0
0.0,1787873767000.0,2695.489990234375,90.4000015258789,136.0,150.0,106.89239295199513,1704.0,1.7170000076293945,90.4000015258789,102.19999694824219,1696.0,-6.432999623939395,75.0,1704.0,0.03799999877810478,1704.0
0.5,1787873777000.0,2712.14990234375,89.5999984741211,134.0,157.0,106.89242488704622,1714.0,1.6979999542236328,89.5999984741211,102.0,1706.0,-6.432852940633893,78.0,1714.0,-0.06199999898672104,1714.0
0.5,1787873785000.0,2724.159912109375,89.19999694824219,134.0,157.0,106.89245581626892,1722.0,1.6799999475479126,89.19999694824219,101.0,1714.0,-6.4327494241297245,78.0,1722.0,-0.050999999046325684,1722.0
0.5,1787873789000.0,2731.550048828125,89.0,137.0,155.0,106.89247618429363,1726.0,1.6699999570846558,89.0,100.5999984741211,1718.0,-6.432685637846589,77.0,1726.0,-0.05999999865889549,1726.0
0.5,1787873793000.0,2738.85009765625,89.0,137.0,155.0,106.89250594004989,1730.0,1.6610000133514404,89.0,100.5999984741211,1722.0,-6.432627299800515,77.0,1730.0,-0.02500000037252903,1730.0
0.0,1787873801000.0,2753.199951171875,89.0,136.0,158.0,106.8925760127604,1738.0,1.6799999475479126,89.0,101.4000015258789,1730.0,-6.432517580688,79.0,1738.0,-0.004000000189989805,1738.0
0.0,1787873810000.0,2767.330078125,89.19999694824219,136.0,152.0,106.89260048791766,1747.0,1.6799999475479126,89.19999694824219,101.19999694824219,1739.0,-6.432390594854951,76.0,1747.0,0.03999999910593033,1747.0
0.0,1787873814000.0,2774.139892578125,89.4000015258789,139.0,150.0,106.89261951483786,1751.0,1.6610000133514404,89.4000015258789,102.0,1743.0,-6.432332759723067,75.0,1751.0,0.04899999871850014,1751.0
0.5,1787873819000.0,2780.760009765625,89.4000015258789,140.0,155.0,106.89264516346157,1756.0,1.6419999599456787,89.4000015258789,102.19999694824219,1748.0,-6.432278109714389,77.0,1756.0,0.0020000000949949026,1756.0
0.5,1787873828000.0,2798.0,89.19999694824219,139.0,159.0,106.89269067719579,1765.0,1.6330000162124634,89.19999694824219,102.0,1757.0,-6.432126313447952,79.0,1765.0,-0.03700000047683716,1765.0
0.5,1787873839000.0,2820.050048828125,88.80000305175781,139.0,159.0,106.89275471493602,1776.0,1.6799999475479126,88.80000305175781,103.4000015258789,1768.0,-6.431937636807561,79.0,1776.0,-0.02500000037252903,1776.0
0.5,1787873840000.0,2821.570068359375,88.80000305175781,139.0,159.0,106.89275991171598,1777.0,1.6890000104904175,88.80000305175781,103.5999984741211,1769.0,-6.4319248124957085,79.0,1777.0,-0.026000000536441803,1777.0
0.0,1787873848000.0,2836.010009765625,89.19999694824219,141.0,160.0,106.89279972575605,1785.0,1.7259999513626099,89.19999694824219,103.19999694824219,1777.0,-6.4318005088716745,80.0,1785.0,0.03999999910593033,1785.0
0.5,1787873858000.0,2853.39990234375,89.19999694824219,142.0,159.0,106.8928698822856,1795.0,1.7259999513626099,89.19999694824219,102.80000305175781,1787.0,-6.431661117821932,79.0,1795.0,-0.004999999888241291,1795.0
0.5,1787873863000.0,2863.330078125,88.5999984741211,143.0,159.0,106.89291941933334,1800.0,1.7359999418258667,88.5999984741211,102.5999984741211,1792.0,-6.431586183607578,79.0,1800.0,-0.09000000357627869,1800.0
0.5,1787873868000.0,2875.2900390625,88.19999694824219,143.0,163.0,106.89292863942683,1805.0,1.7640000581741333,88.19999694824219,102.80000305175781,1797.0,-6.431473195552826,81.0,1805.0,-0.08799999952316284,1805.0
0.5,1787873875000.0,2888.719970703125,87.5999984741211,143.0,163.0,106.89296627417207,1812.0,1.8940000534057617,87.5999984741211,105.0,1804.0,-6.431356854736805,81.0,1812.0,-0.0860000029206276,1812.0
0.5,1787873881000.0,2902.64990234375,86.5999984741211,147.0,159.0,106.89301187172532,1818.0,1.996999979019165,86.5999984741211,105.5999984741211,1810.0,-6.43123934045434,79.0,1818.0,-0.16500000655651093,1818.0
0.5,1787873883000.0,2906.780029296875,86.4000015258789,150.0,159.0,106.89302578568459,1820.0,2.00600004196167,86.4000015258789,105.80000305175781,1812.0,-6.431204471737146,79.0,1820.0,-0.11299999803304672,1820.0
0.5,1787873887000.0,2915.909912109375,85.80000305175781,153.0,161.0,106.89306023530662,1824.0,2.118000030517578,85.80000305175781,105.5999984741211,1816.0,-6.431129705160856,80.0,1824.0,-0.1289999932050705,1824.0
0.5,1787873895000.0,2934.6298828125,85.0,154.0,161.0,106.89311128109694,1832.0,2.1649999618530273,85.0,103.4000015258789,1824.0,-6.430967599153519,80.0,1832.0,-0.11900000274181366,1832.0
0.5,1787873905000.0,2953.2900390625,84.0,154.0,159.0,106.89318110235035,1842.0,2.071000099182129,84.0,102.19999694824219,1834.0,-6.430814545601606,79.0,1842.0,-0.09399999678134918,1842.0
0.5,1787873912000.0,2966.18994140625,84.0,155.0,159.0,106.89322829246521,1849.0,2.052999973297119,84.0,101.4000015258789,1841.0,-6.4307087659835815,79.0,1849.0,0.0,1849.0
0.0,1787873920000.0,2985.179931640625,84.0,157.0,164.0,106.89329157583416,1857.0,2.0429999828338623,84.0,99.5999984741211,1849.0,-6.430550012737513,82.0,1857.0,0.0,1857.0
0.5,1787873926000.0,2997.889892578125,83.80000305175781,158.0,167.0,106.89335603266954,1863.0,2.0989999771118164,83.80000305175781,100.80000305175781,1855.0,-6.43045412376523,83.0,1863.0,-0.04899999871850014,1863.0
0.5,1787873933000.0,3014.43994140625,83.19999694824219,158.0,163.0,106.8934000376612,1870.0,2.13700008392334,83.19999694824219,99.0,1862.0,-6.430310625582933,81.0,1870.0,-0.07400000095367432,1870.0
0.5,1787873943000.0,3036.06005859375,81.19999694824219,157.0,163.0,106.8934743013233,1880.0,2.1740000247955322,81.19999694824219,97.0,1872.0,-6.430129073560238,81.0,1880.0,-0.1940000057220459,1880.0
0.5,1787873948000.0,3048.010009765625,80.0,157.0,161.0,106.89350908622146,1885.0,2.1740000247955322,80.0,97.0,1877.0,-6.43002656288445,80.0,1885.0,-0.27000001072883606,1885.0
0.5,1787873949000.0,3049.949951171875,79.5999984741211,158.0,161.0,106.8935121037066,1886.0,2.1740000247955322,79.5999984741211,97.4000015258789,1878.0,-6.430009296163917,80.0,1886.0,-0.23800000548362732,1886.0
0.5,1787873953000.0,3059.169921875,79.0,159.0,161.0,106.89352341927588,1890.0,2.1740000247955322,79.0,99.0,1882.0,-6.429926985874772,80.0,1890.0,-0.14100000262260437,1890.0
0.5,1787873954000.0,3061.330078125,79.0,159.0,161.0,106.89352735877037,1891.0,2.1740000247955322,79.0,99.19999694824219,1883.0,-6.429906785488129,80.0,1891.0,-0.05900000035762787,1891.0
0.5,1787873959000.0,3073.419921875,78.80000305175781,159.0,161.0,106.8935710284859,1896.0,2.183000087738037,78.80000305175781,99.5999984741211,1888.0,-6.429804861545563,80.0,1896.0,-0.041999999433755875,1896.0
0.5,1787873966000.0,3089.93994140625,78.80000305175781,157.0,165.0,106.89359994605184,1903.0,2.2109999656677246,78.80000305175781,99.5999984741211,1895.0,-6.429661363363266,82.0,1903.0,-0.01600000075995922,1903.0
0.5,1787873972000.0,3105.320068359375,78.19999694824219,158.0,161.0,106.89348922111094,1909.0,2.2209999561309814,78.19999694824219,99.5999984741211,1901.0,-6.429591290652752,80.0,1909.0,-0.10199999809265137,1909.0
0.5,1787873979000.0,3121.68994140625,77.4000015258789,160.0,163.0,106.8933498300612,1916.0,2.239000082015991,77.4000015258789,98.80000305175781,1908.0,-6.429542005062103,81.0,1916.0,-0.09700000286102295,1916.0
0.5,1787873988000.0,3141.52001953125,77.19999694824219,162.0,163.0,106.89317917451262,1925.0,2.249000072479248,77.19999694824219,101.19999694824219,1917.0,-6.429489534348249,81.0,1925.0,-0.020999999716877937,1925.0
0.5,1787873996000.0,3158.199951171875,77.19999694824219,161.0,161.0,106.89303601160645,1933.0,2.257999897003174,77.19999694824219,102.0,1925.0,-6.429442595690489,80.0,1933.0,-0.013000000268220901,1933.0
0.5,1787874000000.0,3165.389892578125,77.0,158.0,163.0,106.89297230914235,1937.0,2.257999897003174,77.0,101.4000015258789,1929.0,-6.429434046149254,81.0,1937.0,-0.014999999664723873,1937.0
0.5,1787874002000.0,3168.489990234375,77.0,157.0,163.0,106.89294456504285,1939.0,2.239000082015991,77.0,101.0,1931.0,-6.429429268464446,81.0,1939.0,-0.017000000923871994,1939.0
0.5,1787874007000.0,3180.22998046875,77.0,157.0,161.0,106.8928508553654,1944.0,2.2209999561309814,77.0,98.19999694824219,1936.0,-6.429383251816034,80.0,1944.0,-0.009999999776482582,1944.0
0.5,1787874008000.0,3182.6298828125,77.0,157.0,161.0,106.89283417537808,1945.0,2.2209999561309814,77.0,97.80000305175781,1937.0,-6.429369254037738,80.0,1945.0,0.009999999776482582,1945.0
0.5,1787874011000.0,3188.010009765625,77.0,156.0,163.0,106.89279620535672,1948.0,2.2109999656677246,77.0,97.19999694824219,1940.0,-6.429338995367289,81.0,1948.0,0.008999999612569809,1948.0
0.5,1787874015000.0,3195.97998046875,77.19999694824219,157.0,159.0,106.89272378571332,1952.0,2.193000078201294,77.19999694824219,96.4000015258789,1944.0,-6.42932684160769,79.0,1952.0,0.05400000140070915,1952.0
0.5,1787874017000.0,3200.3701171875,77.0,157.0,159.0,106.89270878210664,1954.0,2.183000087738037,77.0,96.19999694824219,1946.0,-6.429291553795338,79.0,1954.0,-0.09700000286102295,1954.0
0.5,1787874019000.0,3205.06005859375,76.80000305175781,158.0,161.0,106.89271691255271,1956.0,2.183000087738037,76.80000305175781,96.0,1948.0,-6.429249309003353,80.0,1956.0,-0.15199999511241913,1956.0
0.5,1787874020000.0,3208.340087890625,76.5999984741211,159.0,161.0,106.89273677766323,1957.0,2.183000087738037,76.5999984741211,96.0,1949.0,-6.429226845502853,80.0,1957.0,-0.16200000047683716,1957.0
0.5,1787874021000.0,3210.31005859375,76.5999984741211,159.0,161.0,106.89275530166924,1958.0,2.183000087738037,76.5999984741211,95.80000305175781,1950.0,-6.4292261749506,80.0,1958.0,-0.004999999888241291,1958.0
0.5,1787874023000.0,3213.419921875,76.5999984741211,159.0,163.0,106.89278212375939,1960.0,2.183000087738037,76.5999984741211,95.80000305175781,1952.0,-6.429236652329564,81.0,1960.0,0.03799999877810478,1960.0
0.5,1787874024000.0,3215.239990234375,76.5999984741211,159.0,167.0,106.892796959728,1961.0,2.183000087738037,76.5999984741211,95.80000305175781,1953.0,-6.4292441960424185,83.0,1961.0,0.02800000086426735,1961.0
0.5,1787874025000.0,3217.260009765625,76.5999984741211,159.0,167.0,106.89280961640179,1962.0,2.183000087738037,76.5999984741211,95.80000305175781,1954.0,-6.42925844527781,83.0,1962.0,0.006000000052154064,1962.0
0.5,1787874028000.0,3224.25,76.5999984741211,156.0,165.0,106.89286870881915,1965.0,2.183000087738037,76.5999984741211,96.4000015258789,1957.0,-6.429278729483485,82.0,1965.0,-0.04699999839067459,1965.0
0.5,1787874034000.0,3239.050048828125,76.5999984741211,157.0,165.0,106.89300114288926,1971.0,2.193000078201294,76.5999984741211,98.0,1963.0,-6.42929608002305,82.0,1971.0,0.0,1971.0
0.5,1787874039000.0,3251.090087890625,76.5999984741211,157.0,165.0,106.89310080371797,1976.0,2.2209999561309814,76.5999984741211,100.0,1968.0,-6.429338157176971,82.0,1976.0,0.029999999329447746,1976.0
0.0,1787874041000.0,3255.6298828125,76.80000305175781,161.0,168.0,106.89314095303416,1978.0,2.2300000190734863,76.80000305175781,100.5999984741211,1970.0,-6.429349137470126,84.0,1978.0,0.019999999552965164,1978.0
0.0,1787874043000.0,3260.570068359375,76.80000305175781,164.0,170.0,106.89318546094,1980.0,2.2300000190734863,76.80000305175781,101.0,1972.0,-6.4293549209833145,85.0,1980.0,0.04800000041723251,1980.0
0.0,1787874045000.0,3265.2900390625,77.0,165.0,168.0,106.89322569407523,1982.0,2.249000072479248,77.0,101.5999984741211,1974.0,-6.429370176047087,84.0,1982.0,0.08900000154972076,1982.0
0.5,1787874051000.0,3279.56005859375,77.0,164.0,163.0,106.8933516740799,1988.0,2.2669999599456787,77.0,103.0,1980.0,-6.429403787478805,81.0,1988.0,0.0,1988.0
0.5,1787874054000.0,3287.889892578125,77.19999694824219,167.0,163.0,106.89340657554567,1991.0,2.2769999504089355,77.19999694824219,103.80000305175781,1983.0,-6.429457347840071,81.0,1991.0,0.039000000804662704,1991.0
0.5,1787874057000.0,3293.219970703125,77.19999694824219,168.0,161.0,106.89345007762313,1994.0,2.2669999599456787,77.19999694824219,107.0,1986.0,-6.429477548226714,80.0,1994.0,0.050999999046325684,1994.0
0.5,1787874064000.0,3306.31005859375,78.5999984741211,167.0,159.0,106.89357530325651,2001.0,2.193000078201294,78.5999984741211,111.80000305175781,1993.0,-6.429473776370287,79.0,2001.0,0.19099999964237213,2001.0
0.5,1787874065000.0,3308.27001953125,78.80000305175781,167.0,159.0,106.89358997158706,2002.0,2.183000087738037,78.80000305175781,112.0,1994.0,-6.4294638857245445,79.0,2002.0,0.12300000339746475,2002.0
0.5,1787874069000.0,3317.469970703125,79.19999694824219,164.0,159.0,106.89365015365183,2006.0,2.13700008392334,79.19999694824219,112.0,1998.0,-6.42940697260201,79.0,2006.0,0.0949999988079071,2006.0
0.5,1787874071000.0,3320.840087890625,79.0,162.0,161.0,106.89365987665951,2008.0,2.118000030517578,79.0,111.5999984741211,2000.0,-6.429374869912863,80.0,2008.0,-0.06300000101327896,2008.0
0.5,1787874073000.0,3323.919921875,78.80000305175781,162.0,159.0,106.89366943202913,2010.0,2.0989999771118164,78.80000305175781,110.5999984741211,2002.0,-6.429346119984984,79.0,2010.0,-0.052000001072883606,2010.0
0.5,1787874076000.0,3329.64990234375,78.80000305175781,163.0,159.0,106.89369583502412,2013.0,2.071000099182129,78.80000305175781,108.5999984741211,2005.0,-6.429301528260112,79.0,2013.0,-0.012000000104308128,2013.0
0.5,1787874078000.0,3333.050048828125,78.5999984741211,163.0,161.0,106.89370019361377,2015.0,2.052999973297119,78.5999984741211,107.19999694824219,2007.0,-6.429270934313536,80.0,2015.0,-0.08699999749660492,2015.0
0.0,1787874085000.0,3346.659912109375,78.0,162.0,156.0,106.8937206454575,2022.0,2.00600004196167,78.0,102.5999984741211,2014.0,-6.429148642346263,78.0,2022.0,-0.09399999678134918,2022.0
0.5,1787874094000.0,3362.14990234375,78.19999694824219,161.0,157.0,106.89376096241176,2031.0,1.9869999885559082,78.19999694824219,101.5999984741211,2023.0,-6.429015034809709,78.0,2031.0,0.009999999776482582,2031.0
0.5,1787874098000.0,3369.010009765625,78.19999694824219,158.0,159.0,106.89378409646451,2035.0,1.9869999885559082,78.19999694824219,101.5999984741211,2027.0,-6.4289564453065395,79.0,2035.0,0.03099999949336052,2035.0
0.5,1787874102000.0,3376.2099609375,78.4000015258789,156.0,161.0,106.89380513504148,2039.0,1.9869999885559082,78.4000015258789,101.4000015258789,2031.0,-6.428894586861134,80.0,2039.0,0.019999999552965164,2039.0
0.5,1787874111000.0,3397.719970703125,78.5999984741211,156.0,163.0,106.89387193880975,2048.0,1.9869999885559082,78.5999984741211,100.0,2040.0,-6.428711442276835,81.0,2048.0,0.035999998450279236,2048.0
0.5,1787874112000.0,3399.419921875,78.80000305175781,158.0,163.0,106.89387939870358,2049.0,1.996999979019165,78.80000305175781,100.19999694824219,2041.0,-6.428697947412729,81.0,2049.0,0.08100000023841858,2049.0
0.5,1787874116000.0,3407.090087890625,79.19999694824219,161.0,163.0,106.89391829073429,2053.0,2.015000104904175,79.19999694824219,101.0,2045.0,-6.42864128574729,81.0,2053.0,0.10499999672174454,2053.0
0.5,1787874118000.0,3410.780029296875,79.4000015258789,162.0,161.0,106.89393790438771,2055.0,2.015000104904175,79.4000015258789,100.80000305175781,2047.0,-6.428614128381014,80.0,2055.0,0.10599999874830246,2055.0
0.5,1787874119000.0,3413.169921875,79.4000015258789,162.0,163.0,106.89394762739539,2056.0,2.0250000953674316,79.4000015258789,100.4000015258789,2048.0,-6.428594766184688,81.0,2056.0,0.10499999672174454,2056.0
0.5,1787874128000.0,3429.0,80.0,162.0,163.0,106.89399716444314,2065.0,2.0250000953674316,80.0,96.80000305175781,2057.0,-6.428460069000721,81.0,2065.0,0.05900000035762787,2065.0
0.5,1787874134000.0,3439.7099609375,80.19999694824219,161.0,161.0,106.89402331598103,2071.0,2.00600004196167,80.19999694824219,96.0,2063.0,-6.428369292989373,80.0,2071.0,0.03200000151991844,2071.0
0.5,1787874135000.0,3441.610107421875,80.19999694824219,161.0,161.0,106.89403429627419,2072.0,2.00600004196167,80.19999694824219,96.0,2064.0,-6.428356049582362,80.0,2072.0,0.07900000363588333,2072.0
0.5,1787874136000.0,3443.60009765625,80.19999694824219,161.0,161.0,106.8940388225019,2073.0,2.00600004196167,80.19999694824219,96.0,2065.0,-6.428338531404734,80.0,2073.0,0.032999999821186066,2073.0
0.5,1787874141000.0,3452.639892578125,80.19999694824219,162.0,163.0,106.89406799152493,2078.0,1.996999979019165,80.19999694824219,96.0,2070.0,-6.428261585533619,81.0,2078.0,-0.032999999821186066,2078.0
0.5,1787874146000.0,3463.25,79.80000305175781,161.0,159.0,106.89409766346216,2083.0,1.9869999885559082,79.80000305175781,96.0,2075.0,-6.4281693007797,79.0,2083.0,-0.057999998331069946,2083.0
0.5,1787874147000.0,3464.699951171875,79.80000305175781,161.0,159.0,106.89410344697535,2084.0,1.9869999885559082,79.80000305175781,96.0,2076.0,-6.428157230839133,79.0,2084.0,-0.023000000044703484,2084.0
0.5,1787874148000.0,3467.070068359375,79.80000305175781,161.0,159.0,106.89410839229822,2085.0,1.9869999885559082,79.80000305175781,96.19999694824219,2077.0,-6.428136443719268,79.0,2085.0,-0.05700000002980232,2085.0
0.5,1787874153000.0,3476.81005859375,79.4000015258789,160.0,161.0,106.89410042949021,2090.0,1.9869999885559082,79.4000015258789,97.4000015258789,2082.0,-6.428051870316267,80.0,2090.0,-0.06700000166893005,2090.0
0.5,1787874158000.0,3488.52001953125,79.0,158.0,161.0,106.89399909228086,2095.0,1.9869999885559082,79.0,97.80000305175781,2087.0,-6.428023707121611,80.0,2095.0,-0.08500000089406967,2095.0
0.5,1787874164000.0,3501.179931640625,78.19999694824219,161.0,161.0,106.8938868585974,2101.0,2.015000104904175,78.19999694824219,95.80000305175781,2093.0,-6.42799973487854,80.0,2101.0,-0.1340000033378601,2101.0
0.5,1787874165000.0,3503.52001953125,78.0,161.0,159.0,106.8938680831343,2102.0,2.015000104904175,78.0,95.5999984741211,2094.0,-6.4279872458428144,79.0,2102.0,-0.13500000536441803,2102.0
0.5,1787874166000.0,3505.590087890625,78.0,161.0,159.0,106.89385718666017,2103.0,2.0250000953674316,78.0,95.4000015258789,2095.0,-6.42797090113163,79.0,2103.0,-0.07800000160932541,2103.0
0.5,1787874170000.0,3514.679931640625,77.80000305175781,162.0,163.0,106.8937898799777,2107.0,2.0429999828338623,77.80000305175781,95.19999694824219,2099.0,-6.4279236271977425,81.0,2107.0,-0.04500000178813934,2107.0
0.5,1787874172000.0,3518.419921875,78.0,163.0,161.0,106.8937726970762,2109.0,2.052999973297119,78.0,95.19999694824219,2101.0,-6.427893787622452,80.0,2109.0,0.10700000077486038,2109.0
0.5,1787874174000.0,3520.830078125,78.19999694824219,162.0,163.0,106.89378870651126,2111.0,2.052999973297119,78.19999694824219,95.0,2103.0,-6.427876939997077,81.0,2111.0,0.061000000685453415,2111.0
0.5,1787874180000.0,3533.389892578125,78.4000015258789,162.0,161.0,106.89390110783279,2117.0,2.0429999828338623,78.4000015258789,95.0,2109.0,-6.427877023816109,80.0,2117.0,0.026000000536441803,2117.0
0.5,1787874185000.0,3541.300048828125,78.80000305175781,160.0,165.0,106.89396422356367,2122.0,2.0339999198913574,78.80000305175781,95.5999984741211,2114.0,-6.427910551428795,82.0,2122.0,0.09099999815225601,2122.0
0.0,1787874187000.0,3546.239990234375,79.0,159.0,162.0,106.89400278031826,2124.0,2.0250000953674316,79.0,96.19999694824219,2116.0,-6.427934020757675,81.0,2124.0,0.12300000339746475,2124.0
0.0,1787874188000.0,3547.590087890625,79.0,160.0,162.0,106.8940145149827,2125.0,2.0250000953674316,79.0,96.19999694824219,2117.0,-6.42793720588088,81.0,2125.0,0.0,2125.0
0.0,1787874192000.0,3554.8701171875,79.0,163.0,166.0,106.8940782174468,2129.0,2.00600004196167,79.0,96.5999984741211,2121.0,-6.427931087091565,83.0,2129.0,0.0,2129.0
0.0,1787874193000.0,3557.0,79.0,163.0,166.0,106.89409674145281,2130.0,2.00600004196167,79.0,96.5999984741211,2122.0,-6.42792496830225,83.0,2130.0,0.0,2130.0
0.0,1787874197000.0,3563.10009765625,79.0,164.0,166.0,106.89414510503411,2134.0,1.9869999885559082,79.0,94.80000305175781,2126.0,-6.427899990230799,83.0,2134.0,0.009999999776482582,2134.0
0.0,1787874199000.0,3566.35009765625,79.0,164.0,166.0,106.89415382221341,2136.0,1.968999981880188,79.0,94.19999694824219,2128.0,-6.427872162312269,83.0,2136.0,-0.019999999552965164,2136.0
0.5,1787874206000.0,3582.22998046875,79.0,165.0,165.0,106.89421056769788,2143.0,1.9589999914169312,79.0,94.80000305175781,2135.0,-6.427740566432476,82.0,2143.0,-0.008999999612569809,2143.0
0.5,1787874213000.0,3597.81005859375,78.4000015258789,164.0,159.0,106.89426924102008,2150.0,1.9780000448226929,78.4000015258789,96.0,2142.0,-6.427612826228142,79.0,2150.0,-0.06599999964237213,2150.0
0.5,1787874221000.0,3613.969970703125,77.80000305175781,163.0,161.0,106.89430008642375,2158.0,2.00600004196167,77.80000305175781,98.4000015258789,2150.0,-6.427470752969384,80.0,2158.0,-0.07500000298023224,2158.0
0.5,1787874225000.0,3622.409912109375,77.5999984741211,166.0,161.0,106.89431307837367,2162.0,2.015000104904175,77.5999984741211,99.80000305175781,2154.0,-6.427395483478904,80.0,2162.0,-0.07900000363588333,2162.0
0.5,1787874228000.0,3628.820068359375,77.4000015258789,169.0,159.0,106.89433109946549,2165.0,2.0339999198913574,77.4000015258789,100.19999694824219,2157.0,-6.427340330556035,79.0,2165.0,-0.08799999952316284,2165.0
0.0,1787874237000.0,3646.280029296875,76.5999984741211,168.0,164.0,106.89437661319971,2174.0,2.0810000896453857,76.5999984741211,101.0,2166.0,-6.427188953384757,82.0,2174.0,-0.07900000363588333,2174.0
0.0,1787874240000.0,3651.199951171875,76.4000015258789,165.0,156.0,106.89438725821674,2177.0,2.0810000896453857,76.4000015258789,101.19999694824219,2169.0,-6.427145199850202,78.0,2177.0,-0.06499999761581421,2177.0
0.5,1787874246000.0,3661.27001953125,76.0,164.0,157.0,106.89440251328051,2183.0,2.015000104904175,76.0,101.19999694824219,2175.0,-6.427055178210139,78.0,2183.0,-0.06300000101327896,2183.0
0.0,1787874257000.0,3679.25,75.4000015258789,161.0,160.0,106.89441961236298,2194.0,1.9500000476837158,75.4000015258789,99.80000305175781,2186.0,-6.426893742755055,80.0,2194.0,-0.04800000041723251,2194.0
0.0,1787874259000.0,3682.97998046875,75.4000015258789,161.0,158.0,106.89442036673427,2196.0,1.940999984741211,75.4000015258789,99.4000015258789,2188.0,-6.426859963685274,79.0,2196.0,-0.0010000000474974513,2196.0
0.5,1787874269000.0,3699.97998046875,75.19999694824219,160.0,159.0,106.89440712332726,2206.0,1.9220000505447388,75.19999694824219,98.19999694824219,2198.0,-6.4267069939523935,79.0,2206.0,-0.026000000536441803,2206.0
0.5,1787874279000.0,3718.47998046875,75.4000015258789,158.0,159.0,106.89437703229487,2216.0,1.9129999876022339,75.4000015258789,97.19999694824219,2208.0,-6.426542541012168,79.0,2216.0,0.014999999664723873,2216.0
