directLongitude,directSpeed,directLatitude,sumDistance,sumElapsedDuration,directElevation,directHeartRate,directFractionalCadence,sumMovingDuration,directRunCadence,sumDuration,directDoubleCadence,directTimestamp,directUncorrectedElevation,directCorrectedElevation,directVerticalSpeed,elapsed_s
106.88829939812422,1.25,-6.440882887691259,1489.2099609375,1131.0,101.0,121.0,0.0,1131.0,71.0,1131.0,142.0,1786577392000.0,117.80000305175781,101.0,-0.01899999938905239,1131.0
106.88829981721938,1.2410000562667847,-6.4410103764384985,1503.3199462890625,1142.0,101.19999694824219,121.0,0.0,1142.0,72.0,1142.0,144.0,1786577403000.0,117.19999694824219,101.19999694824219,0.032999999821186066,1142.0
106.88831708393991,1.25,-6.441077766939998,1511.06005859375,1149.0,101.19999694824219,124.0,0.0,1149.0,71.0,1149.0,142.0,1786577410000.0,116.5999984741211,101.19999694824219,-0.017000000923871994,1149.0
106.88833535648882,1.2410000562667847,-6.4411187544465065,1516.02001953125,1153.0,101.19999694824219,125.0,0.0,1153.0,70.0,1153.0,140.0,1786577414000.0,116.19999694824219,101.19999694824219,-0.004000000189989805,1153.0
106.88836175948381,1.2319999933242798,-6.441183462738991,1523.8399658203125,1159.0,101.0,125.0,0.0,1159.0,71.0,1159.0,142.0,1786577420000.0,115.5999984741211,101.0,-0.013000000268220901,1159.0
106.8883524555713,1.2319999933242798,-6.441225791350007,1528.6400146484375,1162.0,100.80000305175781,125.0,0.0,1162.0,70.0,1162.0,140.0,1786577423000.0,115.5999984741211,100.80000305175781,-0.11299999803304672,1162.0
106.88838212750852,1.315999984741211,-6.4413308165967464,1541.06005859375,1170.0,100.0,123.0,0.0,1170.0,76.0,1170.0,152.0,1786577431000.0,116.5999984741211,100.0,-0.08100000023841858,1170.0
106.88845437951386,1.4279999732971191,-6.4414306450635195,1554.699951171875,1179.0,99.4000015258789,127.0,0.5,1179.0,74.0,1179.0,149.0,1786577440000.0,118.4000015258789,99.4000015258789,-0.07400000095367432,1179.0
106.88847122713923,1.4459999799728394,-6.441449420526624,1557.489990234375,1181.0,99.19999694824219,128.0,0.5,1181.0,74.0,1181.0,149.0,1786577442000.0,118.80000305175781,99.19999694824219,-0.07100000232458115,1181.0
106.88849964179099,1.465000033378601,-6.441488144919276,1562.8499755859375,1185.0,99.0,129.0,0.5,1185.0,73.0,1185.0,147.0,1786577446000.0,119.4000015258789,99.0,-0.07900000363588333,1185.0
106.88848639838398,1.4559999704360962,-6.441500801593065,1564.969970703125,1187.0,98.80000305175781,129.0,0.5,1187.0,73.0,1187.0,147.0,1786577448000.0,119.5999984741211,98.80000305175781,-0.09200000017881393,1187.0
106.88837659545243,1.465000033378601,-6.44149518571794,1577.5,1194.0,98.4000015258789,129.0,0.0,1194.0,76.0,1194.0,152.0,1786577455000.0,119.80000305175781,98.4000015258789,-0.04800000041723251,1194.0
106.88832596875727,1.5019999742507935,-6.441427376121283,1586.8599853515625,1199.0,99.0,128.0,0.0,1199.0,76.0,1199.0,152.0,1786577460000.0,119.4000015258789,99.0,0.10999999940395355,1199.0
106.88828883692622,1.5210000276565552,-6.441387142986059,1592.8800048828125,1202.0,99.19999694824219,128.0,0.0,1202.0,76.0,1202.0,152.0,1786577463000.0,119.0,99.19999694824219,0.10000000149011612,1202.0
106.8882073648274,1.5579999685287476,-6.441260911524296,1609.5,1212.0,99.80000305175781,130.0,0.5,1212.0,80.0,1212.0,161.0,1786577473000.0,115.80000305175781,99.80000305175781,0.041999999433755875,1212.0
106.88815648667514,1.6699999570846558,-6.441142726689577,1623.760009765625,1219.0,99.80000305175781,134.0,0.5,1219.0,80.0,1219.0,161.0,1786577480000.0,114.4000015258789,99.80000305175781,0.00800000037997961,1219.0
106.8881452549249,1.7079999446868896,-6.441106600686908,1627.949951171875,1221.0,99.80000305175781,135.0,0.5,1221.0,80.0,1221.0,161.0,1786577482000.0,114.19999694824219,99.80000305175781,0.013000000268220901,1221.0
106.88812631182373,1.847000002861023,-6.44093276001513,1647.3599853515625,1230.0,98.4000015258789,139.0,0.5,1230.0,80.0,1230.0,161.0,1786577491000.0,114.4000015258789,98.4000015258789,-0.15199999511241913,1230.0
106.88813435845077,1.8849999904632568,-6.440871823579073,1654.1600341796875,1233.0,98.0,141.0,0.5,1233.0,80.0,1233.0,161.0,1786577494000.0,114.80000305175781,98.0,-0.11699999868869781,1233.0
106.88817702233791,1.996999979019165,-6.440687756985426,1675.06005859375,1243.0,98.5999984741211,141.0,0.5,1243.0,80.0,1243.0,161.0,1786577504000.0,114.19999694824219,98.5999984741211,0.057999998331069946,1243.0
106.88818456605077,2.00600004196167,-6.440670322626829,1677.1600341796875,1244.0,98.80000305175781,141.0,0.5,1244.0,80.0,1244.0,161.0,1786577505000.0,114.19999694824219,98.80000305175781,0.17100000381469727,1244.0
106.88824818469584,2.0429999828338623,-6.440498158335686,1697.469970703125,1254.0,100.5999984741211,142.0,0.5,1254.0,80.0,1254.0,161.0,1786577515000.0,113.80000305175781,100.5999984741211,0.1679999977350235,1254.0
106.88826654106379,2.0429999828338623,-6.4404558297246695,1702.5799560546875,1257.0,101.0,142.0,0.5,1257.0,80.0,1257.0,161.0,1786577518000.0,113.80000305175781,101.0,0.1899999976158142,1257.0
106.88835421577096,2.0429999828338623,-6.440296657383442,1722.7099609375,1267.0,103.80000305175781,141.0,0.5,1267.0,80.0,1267.0,161.0,1786577528000.0,112.80000305175781,103.80000305175781,0.27799999713897705,1267.0
106.88836016692221,2.0429999828338623,-6.440278552472591,1724.81005859375,1268.0,104.19999694824219,140.0,0.5,1268.0,80.0,1268.0,161.0,1786577529000.0,112.80000305175781,104.19999694824219,0.30300000309944153,1268.0
106.88841490074992,2.071000099182129,-6.440105717629194,1744.8800048828125,1278.0,106.0,140.0,0.5,1278.0,80.0,1278.0,161.0,1786577539000.0,111.80000305175781,106.0,0.17599999904632568,1278.0
106.88843267038465,2.062000036239624,-6.439963895827532,1760.7099609375,1286.0,106.80000305175781,140.0,0.5,1286.0,80.0,1286.0,161.0,1786577547000.0,110.5999984741211,106.80000305175781,0.1120000034570694,1286.0
106.88846871256828,2.015000104904175,-6.439805142581463,1778.7099609375,1296.0,105.80000305175781,140.0,0.0,1296.0,80.0,1296.0,160.0,1786577557000.0,112.4000015258789,105.80000305175781,-0.11100000143051147,1296.0
106.88852730207145,1.968999981880188,-6.439643036574125,1797.8199462890625,1307.0,104.5999984741211,139.0,0.5,1307.0,80.0,1307.0,161.0,1786577568000.0,113.0,104.5999984741211,-0.10599999874830246,1307.0
106.8885797727853,1.9589999914169312,-6.439466346055269,1818.18994140625,1317.0,101.80000305175781,140.0,0.5,1317.0,80.0,1317.0,161.0,1786577578000.0,112.80000305175781,101.80000305175781,-0.2720000147819519,1317.0
106.88864087685943,1.968999981880188,-6.439324943348765,1835.2900390625,1326.0,100.0,140.0,0.5,1326.0,81.0,1326.0,163.0,1786577587000.0,111.80000305175781,100.0,-0.20000000298023224,1326.0
106.88870348967612,1.9780000448226929,-6.4391467440873384,1856.1700439453125,1336.0,97.5999984741211,141.0,0.5,1336.0,80.0,1336.0,161.0,1786577597000.0,110.5999984741211,97.5999984741211,-0.24699999392032623,1336.0
106.88876409083605,2.0339999198913574,-6.438961671665311,1877.68994140625,1346.0,95.4000015258789,142.0,0.5,1346.0,80.0,1346.0,161.0,1786577607000.0,110.5999984741211,95.4000015258789,-0.21299999952316284,1346.0
106.88881589099765,2.0339999198913574,-6.4387999009341,1896.449951171875,1356.0,94.0,144.0,0.5,1356.0,80.0,1356.0,161.0,1786577617000.0,109.80000305175781,94.0,-0.1459999978542328,1356.0
106.88887112773955,1.9780000448226929,-6.438628491014242,1916.3699951171875,1368.0,94.0,142.0,0.5,1368.0,79.0,1368.0,159.0,1786577629000.0,109.80000305175781,94.0,0.010999999940395355,1368.0
106.88892326317728,1.930999994277954,-6.438491614535451,1932.6199951171875,1377.0,94.19999694824219,140.0,0.5,1377.0,80.0,1377.0,161.0,1786577638000.0,108.19999694824219,94.19999694824219,0.0010000000474974513,1377.0
106.88896911218762,1.940999984741211,-6.438313499093056,1953.0699462890625,1387.0,94.0,141.0,0.5,1387.0,82.0,1387.0,165.0,1786577648000.0,107.5999984741211,94.0,-0.013000000268220901,1387.0
106.8889722134918,1.9500000476837158,-6.438296148553491,1955.010009765625,1388.0,93.80000305175781,141.0,0.5,1388.0,82.0,1388.0,165.0,1786577649000.0,107.5999984741211,93.80000305175781,-0.18700000643730164,1388.0
106.88902501948178,1.968999981880188,-6.438140496611595,1973.2099609375,1397.0,92.4000015258789,143.0,0.5,1397.0,81.0,1397.0,163.0,1786577658000.0,107.4000015258789,92.4000015258789,-0.15299999713897705,1397.0
106.88907606527209,1.9869999885559082,-6.4379919692873955,1990.5899658203125,1406.0,92.0,145.0,0.5,1406.0,80.0,1406.0,161.0,1786577667000.0,108.19999694824219,92.0,-0.0430000014603138,1406.0
106.88913599587977,1.9869999885559082,-6.4378338027745485,2009.300048828125,1416.0,92.80000305175781,147.0,0.5,1416.0,80.0,1416.0,161.0,1786577677000.0,107.80000305175781,92.80000305175781,0.07500000298023224,1416.0
106.88918218016624,1.968999981880188,-6.437699608504772,2025.0,1425.0,93.5999984741211,144.0,0.5,1425.0,81.0,1425.0,163.0,1786577686000.0,108.0,93.5999984741211,0.08699999749660492,1425.0
106.88918796367943,1.9589999914169312,-6.4376841858029366,2026.8299560546875,1426.0,93.80000305175781,144.0,0.5,1426.0,81.0,1426.0,163.0,1786577687000.0,107.80000305175781,93.80000305175781,0.1599999964237213,1426.0
106.88925049267709,1.9129999876022339,-6.437506154179573,2047.699951171875,1438.0,95.4000015258789,144.0,0.5,1438.0,79.0,1438.0,159.0,1786577699000.0,107.5999984741211,95.4000015258789,0.1469999998807907,1438.0
106.88930790871382,1.875,-6.437326110899448,2068.590087890625,1450.0,95.19999694824219,145.0,0.5,1450.0,79.0,1450.0,159.0,1786577711000.0,108.5999984741211,95.19999694824219,-0.020999999716877937,1450.0
106.88935308717191,1.8009999990463257,-6.437190407887101,2084.419921875,1460.0,94.5999984741211,142.0,0.0,1460.0,77.0,1460.0,154.0,1786577721000.0,108.0,94.5999984741211,-0.06400000303983688,1460.0
106.8893689289689,1.7730000019073486,-6.437138943001628,2090.3701171875,1464.0,93.80000305175781,139.0,0.0,1464.0,77.0,1464.0,154.0,1786577725000.0,108.19999694824219,93.80000305175781,-0.1889999955892563,1464.0
106.88941469416022,1.7259999513626099,-6.437065685167909,2099.919921875,1470.0,93.0,137.0,0.0,1470.0,78.0,1470.0,156.0,1786577731000.0,109.19999694824219,93.0,-0.13699999451637268,1470.0
106.88954075798392,1.7450000047683716,-6.436950350180268,2118.85009765625,1479.0,92.19999694824219,139.0,0.5,1479.0,80.0,1479.0,161.0,1786577740000.0,109.4000015258789,92.19999694824219,-0.07900000363588333,1479.0
106.88962625339627,1.8009999990463257,-6.436876757070422,2131.320068359375,1485.0,92.80000305175781,142.0,0.5,1485.0,82.0,1485.0,165.0,1786577746000.0,108.5999984741211,92.80000305175781,0.09799999743700027,1485.0
106.88967118039727,1.819000005722046,-6.436838870868087,2137.820068359375,1488.0,93.4000015258789,143.0,0.5,1488.0,82.0,1488.0,165.0,1786577749000.0,108.19999694824219,93.4000015258789,0.17000000178813934,1488.0
106.88972029834986,1.8380000591278076,-6.436776844784617,2146.64990234375,1492.0,93.80000305175781,146.0,0.0,1492.0,82.0,1492.0,164.0,1786577753000.0,107.80000305175781,93.80000305175781,0.12099999934434891,1492.0
106.88975173048675,1.8660000562667847,-6.436701072379947,2155.72998046875,1496.0,93.80000305175781,146.0,0.5,1496.0,82.0,1496.0,165.0,1786577757000.0,107.0,93.80000305175781,-0.003000000026077032,1496.0
106.88981149345636,1.940999984741211,-6.436527818441391,2176.0,1505.0,95.0,146.0,0.5,1505.0,81.0,1505.0,163.0,1786577766000.0,107.19999694824219,95.0,0.1289999932050705,1505.0
106.88983161002398,1.9589999914169312,-6.436464451253414,2183.35009765625,1508.0,95.5999984741211,146.0,0.5,1508.0,82.0,1508.0,165.0,1786577769000.0,107.80000305175781,95.5999984741211,0.21699999272823334,1508.0
106.88987008295953,2.0339999198913574,-6.436340985819697,2197.659912109375,1514.0,96.4000015258789,150.0,0.5,1514.0,84.0,1514.0,169.0,1786577775000.0,109.0,96.4000015258789,0.125,1514.0
106.88988978043199,2.071000099182129,-6.436276361346245,2205.1201171875,1517.0,96.80000305175781,150.0,0.5,1517.0,82.0,1517.0,165.0,1786577778000.0,108.4000015258789,96.80000305175781,0.15600000321865082,1517.0
106.88992272131145,2.118000030517578,-6.4361886866390705,2215.47998046875,1521.0,97.5999984741211,153.0,0.5,1521.0,82.0,1521.0,165.0,1786577782000.0,107.80000305175781,97.5999984741211,0.18700000643730164,1521.0
106.8899756949395,2.193000078201294,-6.436036052182317,2233.340087890625,1528.0,98.19999694824219,156.0,0.0,1528.0,82.0,1528.0,164.0,1786577789000.0,107.4000015258789,98.19999694824219,0.06599999964237213,1528.0
106.8900407385081,2.2669999599456787,-6.435843771323562,2255.830078125,1537.0,96.80000305175781,158.0,0.5,1537.0,83.0,1537.0,167.0,1786577798000.0,108.19999694824219,96.80000305175781,-0.14399999380111694,1537.0
106.89011617563665,2.305000066757202,-6.435692897066474,2274.47998046875,1545.0,96.0,158.0,0.5,1545.0,83.0,1545.0,167.0,1786577806000.0,108.4000015258789,96.0,-0.09099999815225601,1545.0
106.89022421836853,2.2950000762939453,-6.435585273429751,2291.610107421875,1553.0,95.0,156.0,0.5,1553.0,86.0,1553.0,173.0,1786577814000.0,107.5999984741211,95.0,-0.14499999582767487,1553.0
106.89039428718388,2.305000066757202,-6.435514446347952,2312.02001953125,1561.0,94.0,153.0,0.5,1561.0,83.0,1561.0,167.0,1786577822000.0,104.80000305175781,94.0,-0.11900000274181366,1561.0
106.89045421779156,2.322999954223633,-6.435495838522911,2318.969970703125,1564.0,94.0,150.0,0.5,1564.0,85.0,1564.0,171.0,1786577825000.0,104.4000015258789,94.0,-0.008999999612569809,1564.0
106.89049805514514,2.3610000610351562,-6.435474380850792,2324.360107421875,1566.0,94.0,153.0,0.5,1566.0,84.0,1566.0,169.0,1786577827000.0,103.80000305175781,94.0,0.0020000000949949026,1566.0
106.89054189249873,2.3610000610351562,-6.435458371415734,2329.52001953125,1568.0,94.0,156.0,0.5,1568.0,83.0,1568.0,167.0,1786577829000.0,103.4000015258789,94.0,0.020999999716877937,1568.0
106.89058799296618,2.378999948501587,-6.435438925400376,2335.050048828125,1570.0,94.0,159.0,0.5,1570.0,82.0,1570.0,165.0,1786577831000.0,103.19999694824219,94.0,0.013000000268220901,1570.0
106.89063333906233,2.3980000019073486,-6.435418473556638,2340.530029296875,1572.0,94.0,162.0,0.5,1572.0,82.0,1572.0,165.0,1786577833000.0,103.4000015258789,94.0,0.00800000037997961,1572.0
106.89072252251208,2.434999942779541,-6.435391400009394,2350.85009765625,1576.0,94.19999694824219,161.0,0.5,1576.0,83.0,1576.0,167.0,1786577837000.0,103.5999984741211,94.19999694824219,0.03200000151991844,1576.0
106.89089586026967,2.4730000495910645,-6.43531889654696,2371.64990234375,1585.0,94.19999694824219,161.0,0.0,1585.0,82.0,1585.0,164.0,1786577846000.0,103.80000305175781,94.19999694824219,0.010999999940395355,1585.0
106.89104841090739,2.444999933242798,-6.435255613178015,2389.8701171875,1593.0,95.4000015258789,163.0,0.5,1593.0,82.0,1593.0,165.0,1786577854000.0,104.19999694824219,95.4000015258789,0.14800000190734863,1593.0
106.89121462404728,2.444999933242798,-6.435183947905898,2409.8798828125,1601.0,96.19999694824219,163.0,0.5,1601.0,82.0,1601.0,165.0,1786577862000.0,106.19999694824219,96.19999694824219,0.10599999874830246,1601.0
106.89125477336347,2.444999933242798,-6.435168860480189,2414.610107421875,1603.0,96.80000305175781,163.0,0.5,1603.0,83.0,1603.0,167.0,1786577864000.0,106.4000015258789,96.80000305175781,0.25200000405311584,1603.0
106.89142375253141,2.4539999961853027,-6.435103313997388,2434.7099609375,1612.0,98.5999984741211,163.0,0.5,1612.0,83.0,1612.0,167.0,1786577873000.0,105.5999984741211,98.5999984741211,0.20999999344348907,1612.0
106.89153456129134,2.4170000553131104,-6.435004072263837,2451.2099609375,1620.0,98.5999984741211,161.0,0.0,1620.0,82.0,1620.0,164.0,1786577881000.0,103.80000305175781,98.5999984741211,-0.012000000104308128,1620.0
106.89163690432906,2.369999885559082,-6.434887228533626,2468.39990234375,1628.0,98.5999984741211,161.0,0.5,1628.0,83.0,1628.0,167.0,1786577889000.0,103.0,98.5999984741211,0.009999999776482582,1628.0
106.89177059568465,2.3610000610351562,-6.434752698987722,2489.39990234375,1637.0,99.19999694824219,161.0,0.5,1637.0,83.0,1637.0,167.0,1786577898000.0,104.4000015258789,99.19999694824219,0.05299999937415123,1637.0
106.89178727567196,2.3610000610351562,-6.434739455580711,2491.75,1638.0,99.19999694824219,161.0,0.0,1638.0,82.0,1638.0,164.0,1786577899000.0,104.4000015258789,99.19999694824219,0.029999999329447746,1638.0
106.89190990291536,2.3420000076293945,-6.434638621285558,2509.360107421875,1646.0,99.4000015258789,161.0,0.5,1646.0,82.0,1646.0,165.0,1786577907000.0,103.4000015258789,99.4000015258789,0.039000000804662704,1646.0
106.89201945438981,2.3420000076293945,-6.434496883302927,2529.179931640625,1654.0,99.80000305175781,164.0,0.5,1654.0,83.0,1654.0,167.0,1786577915000.0,102.19999694824219,99.80000305175781,0.04899999871850014,1654.0
106.89212892204523,2.369999885559082,-6.434344416484237,2549.969970703125,1662.0,98.5999984741211,164.0,0.5,1662.0,81.0,1662.0,163.0,1786577923000.0,100.5999984741211,98.5999984741211,-0.16599999368190765,1662.0
106.89215649850667,2.378999948501587,-6.434304770082235,2555.300048828125,1664.0,97.80000305175781,164.0,0.5,1664.0,82.0,1664.0,165.0,1786577925000.0,100.5999984741211,97.80000305175781,-0.33500000834465027,1664.0
106.89225381240249,2.3889999389648438,-6.434165881946683,2574.050048828125,1673.0,95.5999984741211,166.0,0.0,1673.0,82.0,1673.0,164.0,1786577934000.0,101.0,95.5999984741211,-0.26100000739097595,1673.0
106.89227342605591,2.378999948501587,-6.434126067906618,2578.9599609375,1675.0,94.80000305175781,170.0,0.0,1675.0,82.0,1675.0,164.0,1786577936000.0,101.0,94.80000305175781,-0.3619999885559082,1675.0
106.89229949377477,2.3610000610351562,-6.43404602073133,2588.27001953125,1679.0,93.19999694824219,171.0,0.0,1679.0,82.0,1679.0,164.0,1786577940000.0,101.4000015258789,93.19999694824219,-0.3840000033378601,1679.0
106.89231927506626,2.3510000705718994,-6.433990364894271,2594.800048828125,1682.0,92.19999694824219,168.0,0.5,1682.0,82.0,1682.0,165.0,1786577943000.0,101.5999984741211,92.19999694824219,-0.3580000102519989,1682.0
106.89233226701617,2.3420000076293945,-6.433941330760717,2600.409912109375,1685.0,91.19999694824219,165.0,0.5,1685.0,81.0,1685.0,163.0,1786577946000.0,101.80000305175781,91.19999694824219,-0.3070000112056732,1685.0
106.89236529171467,2.2950000762939453,-6.433823313564062,2613.9599609375,1692.0,90.0,165.0,0.5,1692.0,80.0,1692.0,161.0,1786577953000.0,102.19999694824219,90.0,-0.1720000058412552,1692.0
106.89238800667226,2.2669999599456787,-6.433750474825501,2622.389892578125,1696.0,90.0,161.0,0.5,1696.0,81.0,1696.0,163.0,1786577957000.0,102.4000015258789,90.0,-0.02500000037252903,1696.0
106.8924047704786,2.2300000190734863,-6.43364829942584,2633.8798828125,1702.0,89.80000305175781,159.0,0.5,1702.0,80.0,1702.0,161.0,1786577963000.0,102.0,89.80000305175781,-0.04100000113248825,1702.0
106.89240409992635,2.2209999561309814,-6.4334856905043125,2651.8701171875,1710.0,89.5999984741211,158.0,0.5,1710.0,81.0,1710.0,163.0,1786577971000.0,101.0,89.5999984741211,-0.026000000536441803,1710.0
106.89240284264088,2.239000082015991,-6.433364572003484,2665.260009765625,1716.0,89.5999984741211,155.0,0.5,1716.0,79.0,1716.0,159.0,1786577977000.0,100.5999984741211,89.5999984741211,-0.0020000000949949026,1716.0
106.89240250736475,2.239000082015991,-6.4333428628742695,2667.669921875,1717.0,89.5999984741211,158.0,0.5,1717.0,79.0,1717.0,159.0,1786577978000.0,100.5999984741211,89.5999984741211,-0.0020000000949949026,1717.0
106.89239555038512,2.249000072479248,-6.433234987780452,2679.6298828125,1722.0,89.80000305175781,159.0,0.5,1722.0,82.0,1722.0,165.0,1786577983000.0,100.19999694824219,89.80000305175781,0.04699999839067459,1722.0
106.89239261671901,2.2669999599456787,-6.4330934174358845,2695.330078125,1729.0,90.19999694824219,160.0,0.5,1729.0,81.0,1729.0,163.0,1786577990000.0,101.0,90.19999694824219,0.07000000029802322,1729.0
106.89241038635373,2.2669999599456787,-6.432960899546742,2710.110107421875,1736.0,90.19999694824219,157.0,0.0,1736.0,82.0,1736.0,164.0,1786577997000.0,101.0,90.19999694824219,0.00800000037997961,1736.0
106.89242857508361,2.2669999599456787,-6.432895017787814,2717.669921875,1739.0,90.0,158.0,0.5,1739.0,83.0,1739.0,167.0,1786578000000.0,100.5999984741211,90.0,-0.08900000154972076,1739.0
106.89249085262418,2.2669999599456787,-6.432709190994501,2739.31005859375,1749.0,89.4000015258789,159.0,0.0,1749.0,82.0,1749.0,164.0,1786578010000.0,97.4000015258789,89.4000015258789,-0.06700000166893005,1749.0
106.89249839633703,2.2669999599456787,-6.432689074426889,2741.68994140625,1750.0,89.4000015258789,159.0,0.5,1750.0,82.0,1750.0,165.0,1786578011000.0,97.0,89.4000015258789,-0.06300000101327896,1750.0
106.89256092533469,2.2669999599456787,-6.432510791346431,2762.580078125,1759.0,88.80000305175781,159.0,0.5,1759.0,82.0,1759.0,165.0,1786578020000.0,95.0,88.80000305175781,-0.05999999865889549,1759.0
106.89262177795172,2.2669999599456787,-6.432340303435922,2782.610107421875,1768.0,89.4000015258789,160.0,0.5,1768.0,82.0,1768.0,165.0,1786578029000.0,95.80000305175781,89.4000015258789,0.0729999989271164,1768.0
106.89262873493135,2.257999897003174,-6.432323539629579,2784.6201171875,1769.0,89.4000015258789,160.0,0.5,1769.0,82.0,1769.0,165.0,1786578030000.0,96.0,89.4000015258789,0.009999999776482582,1769.0
106.89269084483385,2.2300000190734863,-6.432170318439603,2802.949951171875,1778.0,89.19999694824219,161.0,0.5,1778.0,81.0,1778.0,163.0,1786578039000.0,97.80000305175781,89.19999694824219,-0.014999999664723873,1778.0
106.89274599775672,2.2209999561309814,-6.432019863277674,2820.64990234375,1786.0,88.5999984741211,161.0,0.5,1786.0,82.0,1786.0,165.0,1786578047000.0,98.0,88.5999984741211,-0.07500000298023224,1786.0
106.89280115067959,2.193000078201294,-6.431871084496379,2838.199951171875,1795.0,88.5999984741211,159.0,0.5,1795.0,81.0,1795.0,163.0,1786578056000.0,98.19999694824219,88.5999984741211,-0.007000000216066837,1795.0
106.89283107407391,2.1649999618530273,-6.4317993354052305,2846.81005859375,1799.0,88.80000305175781,157.0,0.0,1799.0,83.0,1799.0,166.0,1786578060000.0,98.5999984741211,88.80000305175781,0.020999999716877937,1799.0
106.8928595725447,2.1459999084472656,-6.431720796972513,2856.030029296875,1803.0,88.80000305175781,160.0,0.5,1803.0,82.0,1803.0,165.0,1786578064000.0,99.0,88.80000305175781,0.039000000804662704,1803.0
106.89288161695004,2.1459999084472656,-6.431683329865336,2860.889892578125,1806.0,88.80000305175781,159.0,0.5,1806.0,81.0,1806.0,163.0,1786578067000.0,99.4000015258789,88.80000305175781,-0.01600000075995922,1806.0
106.89292964525521,2.0810000896453857,-6.431560534983873,2875.580078125,1814.0,88.5999984741211,161.0,0.5,1814.0,78.0,1814.0,157.0,1786578075000.0,100.19999694824219,88.5999984741211,-0.035999998450279236,1814.0
106.89293132163584,1.9500000476837158,-6.431484259665012,2884.2099609375,1821.0,88.19999694824219,158.0,0.0,1821.0,76.0,1821.0,152.0,1786578082000.0,97.80000305175781,88.19999694824219,-0.03999999910593033,1821.0
106.89293450675905,1.875,-6.431478224694729,2884.9599609375,1822.0,88.19999694824219,157.0,0.0,1822.0,76.0,1822.0,152.0,1786578083000.0,97.4000015258789,88.19999694824219,-0.032999999821186066,1822.0
106.89297147095203,1.4839999675750732,-6.4313967525959015,2894.860107421875,1830.0,87.80000305175781,154.0,0.0,1830.0,74.0,1830.0,148.0,1786578091000.0,96.0,87.80000305175781,-0.05299999937415123,1830.0
106.89301832579076,1.4559999704360962,-6.431251913309097,2911.760009765625,1841.0,86.5999984741211,153.0,0.5,1841.0,73.0,1841.0,147.0,1786578102000.0,100.0,86.5999984741211,-0.10100000351667404,1841.0
106.89306870102882,1.371999979019165,-6.4311346504837275,2925.93994140625,1851.0,85.80000305175781,151.0,0.0,1851.0,73.0,1851.0,146.0,1786578112000.0,101.4000015258789,85.80000305175781,-0.08299999684095383,1851.0
106.89312695525587,1.38100004196167,-6.430972125381231,2945.070068359375,1864.0,84.80000305175781,150.0,0.0,1864.0,72.0,1864.0,144.0,1786578125000.0,103.5999984741211,84.80000305175781,-0.07699999958276749,1864.0
106.89317163079977,1.3619999885559082,-6.43085234798491,2959.239990234375,1875.0,84.19999694824219,148.0,0.0,1875.0,70.0,1875.0,140.0,1786578136000.0,103.5999984741211,84.19999694824219,-0.06400000303983688,1875.0
106.89317800104618,1.3530000448226929,-6.430823765695095,2962.489990234375,1878.0,84.0,145.0,0.0,1878.0,71.0,1878.0,142.0,1786578139000.0,103.80000305175781,84.0,-0.03400000184774399,1878.0
106.89319401048124,1.3339999914169312,-6.430795267224312,2966.1298828125,1881.0,84.0,142.0,0.0,1881.0,0.0,1881.0,0.0,1786578142000.0,103.80000305175781,84.0,-0.012000000104308128,1881.0
106.89320524223149,1.3619999885559082,-6.430772636085749,2968.919921875,1883.0,84.0,142.0,0.0,1883.0,72.0,1883.0,144.0,1786578144000.0,103.5999984741211,84.0,0.0,1883.0
106.8932668492198,1.3339999914169312,-6.430635340511799,2985.6298828125,1895.0,84.0,141.0,0.0,1895.0,73.0,1895.0,146.0,1786578156000.0,101.80000305175781,84.0,0.0,1895.0
106.89329492859542,1.3339999914169312,-6.430574404075742,2993.010009765625,1899.0,84.0,138.0,0.5,1899.0,71.0,1899.0,143.0,1786578160000.0,101.80000305175781,84.0,0.0,1899.0
106.89330582506955,1.3339999914169312,-6.430532913655043,2997.820068359375,1903.0,84.0,138.0,0.5,1903.0,71.0,1903.0,143.0,1786578164000.0,103.0,84.0,-0.003000000026077032,1903.0
106.89331672154367,1.3339999914169312,-6.4305108692497015,3000.570068359375,1905.0,84.0,138.0,0.5,1905.0,72.0,1905.0,145.0,1786578166000.0,103.19999694824219,84.0,-0.03999999910593033,1905.0
106.89332862384617,1.3250000476837158,-6.430446747690439,3007.820068359375,1911.0,83.5999984741211,137.0,0.5,1911.0,71.0,1911.0,143.0,1786578172000.0,103.5999984741211,83.5999984741211,-0.03799999877810478,1911.0
106.89336902461946,1.305999994277954,-6.430351193994284,3019.260009765625,1921.0,83.4000015258789,135.0,0.0,1921.0,71.0,1921.0,142.0,1786578182000.0,100.0,83.4000015258789,-0.03400000184774399,1921.0
106.89340414479375,1.2970000505447388,-6.430225465446711,3033.679931640625,1932.0,82.5999984741211,133.0,0.5,1932.0,71.0,1932.0,143.0,1786578193000.0,96.4000015258789,82.5999984741211,-0.061000000685453415,1932.0
106.8934085033834,1.2970000505447388,-6.430206773802638,3035.81005859375,1934.0,82.4000015258789,133.0,0.5,1934.0,71.0,1934.0,143.0,1786578195000.0,96.4000015258789,82.4000015258789,-0.1420000046491623,1934.0
106.89344077371061,1.2879999876022339,-6.4301828015595675,3039.81005859375,1938.0,82.0,132.0,0.0,1938.0,72.0,1938.0,144.0,1786578199000.0,96.5999984741211,82.0,-0.11500000208616257,1938.0
