directLatitude,directDoubleCadence,directFractionalCadence,sumElapsedDuration,directTimestamp,directRunCadence,sumDuration,sumMovingDuration,sumDistance,directLongitude,directUncorrectedElevation,directSpeed,directElevation,directCorrectedElevation,directHeartRate,directVerticalSpeed,elapsed_s
-6.437301132827997,166.0,0.0,1451.0,1789514694000.0,83.0,1451.0,1437.0,2500.719970703125,106.8893279414624,109.19999694824219,2.062000036239624,95.19999694824219,95.19999694824219,142.0,-0.08399999886751175,1451.0
-6.437281100079417,165.0,0.5,1452.0,1789514695000.0,82.0,1452.0,1438.0,2503.02001953125,106.88933372497559,109.0,2.071000099182129,95.19999694824219,95.19999694824219,143.0,-0.0820000022649765,1452.0
-6.4372282940894365,166.0,0.0,1455.0,1789514698000.0,83.0,1455.0,1441.0,2509.39990234375,106.88935786485672,108.4000015258789,2.071000099182129,95.0,95.0,143.0,-0.03999999910593033,1455.0
-6.437178086489439,168.0,0.0,1458.0,1789514701000.0,84.0,1458.0,1444.0,2515.35009765625,106.88937739469111,108.0,2.071000099182129,94.5999984741211,94.5999984741211,143.0,-0.1459999978542328,1458.0
-6.437049424275756,160.0,0.0,1467.0,1789514710000.0,80.0,1467.0,1453.0,2532.679931640625,106.88946465030313,107.4000015258789,1.996999979019165,93.19999694824219,93.19999694824219,143.0,-0.15299999713897705,1467.0
-6.436961330473423,160.0,0.0,1475.0,1789514718000.0,80.0,1475.0,1461.0,2546.81005859375,106.88955727033317,107.19999694824219,1.930999994277954,92.5999984741211,92.5999984741211,140.0,-0.07100000232458115,1475.0
-6.436951356008649,161.0,0.5,1476.0,1789514719000.0,80.0,1476.0,1462.0,2548.570068359375,106.88956984318793,107.0,1.9220000505447388,92.5999984741211,92.5999984741211,140.0,0.0020000000949949026,1476.0
-6.436839457601309,160.0,0.0,1486.0,1789514729000.0,80.0,1486.0,1472.0,2566.22998046875,106.88968400470912,106.4000015258789,1.847000002861023,93.5999984741211,93.5999984741211,139.0,0.08900000154972076,1486.0
-6.436723284423351,159.0,0.5,1494.0,1789514737000.0,79.0,1494.0,1480.0,2580.7900390625,106.88974619843066,107.0,1.819000005722046,94.0,94.0,141.0,0.050999999046325684,1494.0
-6.436596550047398,154.0,0.0,1503.0,1789514746000.0,77.0,1503.0,1489.0,2595.360107421875,106.88978215679526,106.80000305175781,1.8009999990463257,94.19999694824219,94.19999694824219,142.0,0.017999999225139618,1503.0
-6.436484903097153,151.0,0.5,1512.0,1789514755000.0,75.0,1512.0,1498.0,2608.550048828125,106.88982306048274,107.4000015258789,1.753999948501587,95.4000015258789,95.4000015258789,142.0,0.14300000667572021,1512.0
-6.436340315267444,159.0,0.5,1522.0,1789514765000.0,79.0,1522.0,1508.0,2625.35009765625,106.88986823894083,107.19999694824219,1.7079999446868896,96.4000015258789,96.4000015258789,141.0,0.09799999743700027,1522.0
-6.436155075207353,161.0,0.5,1532.0,1789514775000.0,80.0,1532.0,1518.0,2646.68994140625,106.8899220507592,106.4000015258789,1.809999942779541,97.80000305175781,97.80000305175781,140.0,0.14800000190734863,1532.0
-6.436031861230731,166.0,0.0,1538.0,1789514781000.0,83.0,1538.0,1524.0,2661.169921875,106.88996681012213,107.19999694824219,1.8940000534057617,98.0,98.0,143.0,0.027000000700354576,1538.0
-6.4359931368380785,163.0,0.5,1540.0,1789514783000.0,81.0,1540.0,1526.0,2665.760009765625,106.88998147845268,107.4000015258789,1.940999984741211,97.80000305175781,97.80000305175781,144.0,-0.11299999803304672,1540.0
-6.435876376926899,161.0,0.5,1546.0,1789514789000.0,80.0,1546.0,1532.0,2680.070068359375,106.89003671519458,107.4000015258789,2.062000036239624,97.19999694824219,97.19999694824219,147.0,-0.11299999803304672,1546.0
-6.435816111043096,165.0,0.5,1549.0,1789514792000.0,82.0,1549.0,1535.0,2687.179931640625,106.89005943015218,107.4000015258789,2.0989999771118164,96.5999984741211,96.5999984741211,148.0,-0.16200000047683716,1549.0
-6.435684096068144,163.0,0.5,1557.0,1789514800000.0,81.0,1557.0,1543.0,2703.31005859375,106.89012128859758,107.0,2.1459999084472656,96.0,96.0,149.0,-0.08100000023841858,1557.0
-6.4356158673763275,162.0,0.0,1563.0,1789514806000.0,81.0,1563.0,1549.0,2713.989990234375,106.89019035547972,106.19999694824219,2.1089999675750732,95.19999694824219,95.19999694824219,149.0,-0.12300000339746475,1563.0
-6.435556104406714,159.0,0.5,1570.0,1789514813000.0,79.0,1570.0,1556.0,2726.52001953125,106.89028331078589,105.80000305175781,2.0429999828338623,94.5999984741211,94.5999984741211,149.0,-0.10899999737739563,1570.0
-6.435518302023411,161.0,0.5,1577.0,1789514820000.0,80.0,1577.0,1563.0,2738.489990234375,106.89038439653814,105.0,1.9869999885559082,94.0,94.0,149.0,-0.07100000232458115,1577.0
-6.435457952320576,157.0,0.5,1586.0,1789514829000.0,78.0,1586.0,1572.0,2755.1298828125,106.8905225303024,104.19999694824219,1.930999994277954,94.0,94.0,149.0,-0.009999999776482582,1586.0
-6.435397183522582,156.0,0.0,1596.0,1789514839000.0,78.0,1596.0,1582.0,2771.31005859375,106.89065580256283,104.80000305175781,1.875,94.0,94.0,147.0,0.004000000189989805,1596.0
-6.435369187965989,157.0,0.5,1600.0,1789514843000.0,78.0,1600.0,1586.0,2778.81005859375,106.8907178286463,105.0,1.8660000562667847,94.0,94.0,144.0,0.004999999888241291,1600.0
-6.435339013114572,157.0,0.5,1604.0,1789514847000.0,78.0,1604.0,1590.0,2786.010009765625,106.89077599905431,105.4000015258789,1.847000002861023,94.0,94.0,145.0,-0.0020000000949949026,1604.0
-6.435282854363322,160.0,0.0,1614.0,1789514857000.0,80.0,1614.0,1600.0,2806.18994140625,106.89094883389771,105.19999694824219,1.8569999933242798,94.19999694824219,94.19999694824219,145.0,0.028999999165534973,1614.0
-6.435235245153308,159.0,0.5,1623.0,1789514866000.0,79.0,1623.0,1609.0,2822.489990234375,106.8910878058523,101.80000305175781,1.8660000562667847,95.5999984741211,95.5999984741211,144.0,0.14499999582767487,1623.0
-6.435170117765665,159.0,0.5,1632.0,1789514875000.0,79.0,1632.0,1618.0,2839.800048828125,106.89123021438718,104.19999694824219,1.8660000562667847,96.19999694824219,96.19999694824219,145.0,0.07999999821186066,1632.0
-6.435128124430776,135.0,0.5,1638.0,1789514881000.0,67.0,1638.0,1624.0,2848.56005859375,106.89129726961255,106.0,1.847000002861023,96.80000305175781,96.80000305175781,142.0,0.09000000357627869,1638.0
-6.435123849660158,127.0,0.5,1639.0,1789514882000.0,63.0,1639.0,1625.0,2849.830078125,106.89130808226764,106.19999694824219,1.847000002861023,97.0,97.0,141.0,0.14100000262260437,1639.0
-6.435079760849476,122.0,0.0,1648.0,1789514891000.0,61.0,1648.0,1634.0,2861.969970703125,106.89140858128667,107.4000015258789,1.5770000219345093,98.19999694824219,98.19999694824219,142.0,0.12800000607967377,1648.0
-6.435011280700564,121.0,0.5,1656.0,1789514899000.0,60.0,1656.0,1642.0,2873.989990234375,106.89148988574743,106.4000015258789,1.4839999675750732,98.4000015258789,98.4000015258789,140.0,0.023000000044703484,1656.0
-6.434923522174358,157.0,0.5,1664.0,1789514907000.0,78.0,1664.0,1650.0,2890.300048828125,106.89160857349634,103.4000015258789,1.5019999742507935,98.5999984741211,98.5999984741211,140.0,0.03500000014901161,1664.0
-6.4348171558231115,159.0,0.5,1671.0,1789514914000.0,79.0,1671.0,1657.0,2905.780029296875,106.89169901423156,104.4000015258789,1.7170000076293945,98.80000305175781,98.80000305175781,138.0,0.03799999877810478,1671.0
-6.434736605733633,159.0,0.5,1678.0,1789514921000.0,79.0,1678.0,1664.0,2918.77001953125,106.89178392291069,107.0,1.930999994277954,99.19999694824219,99.19999694824219,138.0,0.041999999433755875,1678.0
-6.434723949059844,159.0,0.5,1679.0,1789514922000.0,79.0,1679.0,1665.0,2920.510009765625,106.89179339446127,107.4000015258789,1.9500000476837158,99.19999694824219,99.19999694824219,138.0,-0.010999999940395355,1679.0
-6.4346634317189455,160.0,0.0,1683.0,1789514926000.0,80.0,1683.0,1669.0,2928.860107421875,106.8918386567384,108.5999984741211,1.8569999933242798,99.19999694824219,99.19999694824219,138.0,0.023000000044703484,1683.0
-6.434577852487564,159.0,0.5,1690.0,1789514933000.0,79.0,1690.0,1676.0,2941.02001953125,106.89190998673439,110.0,1.847000002861023,99.4000015258789,99.4000015258789,137.0,0.03700000047683716,1690.0
-6.434558071196079,159.0,0.5,1692.0,1789514935000.0,79.0,1692.0,1678.0,2944.77001953125,106.89193739555776,110.19999694824219,1.8660000562667847,99.5999984741211,99.5999984741211,137.0,0.04899999871850014,1692.0
-6.434527561068535,160.0,0.0,1695.0,1789514938000.0,80.0,1695.0,1681.0,2950.510009765625,106.89198173582554,110.4000015258789,1.847000002861023,99.80000305175781,99.80000305175781,137.0,0.05299999937415123,1695.0
-6.4344013296067715,161.0,0.5,1702.0,1789514945000.0,80.0,1702.0,1688.0,2968.030029296875,106.89207427203655,110.4000015258789,1.8660000562667847,99.5999984741211,99.5999984741211,139.0,-0.02500000037252903,1702.0
-6.434299824759364,163.0,0.5,1708.0,1789514951000.0,81.0,1708.0,1694.0,2984.050048828125,106.89217820763588,110.80000305175781,2.062000036239624,97.80000305175781,97.80000305175781,142.0,-0.3059999942779541,1708.0
-6.434196475893259,163.0,0.5,1714.0,1789514957000.0,81.0,1714.0,1700.0,2998.9599609375,106.89226504415274,110.4000015258789,2.257999897003174,96.0,96.0,143.0,-0.30000001192092896,1714.0
-6.434109304100275,161.0,0.5,1719.0,1789514962000.0,80.0,1719.0,1705.0,3009.1201171875,106.89230184070766,107.80000305175781,2.1459999084472656,94.4000015258789,94.4000015258789,144.0,-0.3059999942779541,1719.0
-6.43404308706522,161.0,0.5,1723.0,1789514966000.0,80.0,1723.0,1709.0,3016.85009765625,106.89232405275106,105.19999694824219,2.1089999675750732,93.19999694824219,93.19999694824219,147.0,-0.3179999887943268,1723.0
-6.433924650773406,161.0,0.5,1730.0,1789514973000.0,80.0,1730.0,1716.0,3030.320068359375,106.89235196448863,103.19999694824219,2.062000036239624,91.0,91.0,146.0,-0.296999990940094,1730.0
-6.433772770687938,159.0,0.5,1739.0,1789514982000.0,79.0,1739.0,1725.0,3047.72998046875,106.8923949636519,101.0,2.0810000896453857,90.19999694824219,90.19999694824219,145.0,-0.10499999672174454,1739.0
-6.433596834540367,160.0,0.0,1750.0,1789514993000.0,80.0,1750.0,1736.0,3067.489990234375,106.8924224562943,100.19999694824219,2.0339999198913574,89.5999984741211,89.5999984741211,142.0,-0.03999999910593033,1750.0
-6.433582752943039,158.0,0.0,1751.0,1789514994000.0,79.0,1751.0,1737.0,3069.06005859375,106.8924206122756,100.19999694824219,2.0339999198913574,89.5999984741211,89.5999984741211,141.0,-0.02800000086426735,1751.0
-6.4335354790091515,152.0,0.0,1754.0,1789514997000.0,76.0,1754.0,1740.0,3074.39990234375,106.89241088926792,100.0,2.015000104904175,89.5999984741211,89.5999984741211,138.0,-0.023000000044703484,1754.0
-6.433452917262912,149.0,0.5,1760.0,1789515003000.0,74.0,1760.0,1746.0,3083.52001953125,106.89240694977343,100.0,1.9220000505447388,89.5999984741211,89.5999984741211,136.0,-0.004999999888241291,1760.0
-6.433338588103652,156.0,0.0,1766.0,1789515009000.0,78.0,1766.0,1752.0,3096.219970703125,106.89240284264088,100.0,1.847000002861023,89.5999984741211,89.5999984741211,133.0,-0.004999999888241291,1766.0
-6.433296259492636,161.0,0.5,1768.0,1789515011000.0,80.0,1768.0,1754.0,3100.919921875,106.89239965751767,100.0,1.847000002861023,89.5999984741211,89.5999984741211,133.0,0.02199999988079071,1768.0
-6.433115042746067,163.0,0.5,1776.0,1789515019000.0,81.0,1776.0,1762.0,3120.9599609375,106.89239244908094,100.80000305175781,2.0339999198913574,90.19999694824219,90.19999694824219,134.0,0.07500000298023224,1776.0
-6.433091321960092,163.0,0.5,1777.0,1789515020000.0,81.0,1777.0,1763.0,3123.580078125,106.8923933710903,100.80000305175781,2.052999973297119,90.19999694824219,90.19999694824219,134.0,0.09200000017881393,1777.0
-6.432937765493989,161.0,0.5,1784.0,1789515027000.0,80.0,1784.0,1770.0,3140.929931640625,106.89241952262819,100.4000015258789,2.193000078201294,90.19999694824219,90.19999694824219,137.0,-0.0020000000949949026,1784.0
-6.4329152181744576,161.0,0.5,1785.0,1789515028000.0,80.0,1785.0,1771.0,3143.570068359375,106.89242756925523,100.19999694824219,2.2019999027252197,90.19999694824219,90.19999694824219,138.0,-0.07500000298023224,1785.0
-6.432823687791824,163.0,0.5,1789.0,1789515032000.0,81.0,1789.0,1775.0,3154.199951171875,106.89245715737343,99.19999694824219,2.249000072479248,89.80000305175781,89.80000305175781,141.0,-0.08500000089406967,1789.0
-6.432760572060943,166.0,0.0,1792.0,1789515035000.0,83.0,1792.0,1778.0,3161.639892578125,106.89248037524521,98.4000015258789,2.2769999504089355,89.5999984741211,89.5999984741211,144.0,-0.06800000369548798,1792.0
-6.4327355939894915,166.0,0.0,1793.0,1789515036000.0,83.0,1793.0,1779.0,3164.449951171875,106.89248565584421,98.4000015258789,2.2769999504089355,89.4000015258789,89.4000015258789,144.0,-0.12300000339746475,1793.0
-6.432602321729064,161.0,0.5,1800.0,1789515043000.0,80.0,1800.0,1786.0,3180.56005859375,106.89254424534738,99.5999984741211,2.313999891281128,89.19999694824219,89.19999694824219,147.0,-0.04699999839067459,1800.0
-6.432576002553105,161.0,0.5,1802.0,1789515045000.0,80.0,1802.0,1788.0,3183.580078125,106.89255178906024,100.4000015258789,2.313999891281128,89.0,89.0,147.0,-0.05400000140070915,1802.0
-6.432493692263961,161.0,0.5,1808.0,1789515051000.0,80.0,1808.0,1794.0,3194.68994140625,106.8926090374589,102.80000305175781,2.257999897003174,89.0,89.0,144.0,0.004000000189989805,1808.0
-6.432453040033579,159.0,0.5,1811.0,1789515054000.0,79.0,1811.0,1797.0,3199.75,106.89263024367392,103.80000305175781,2.127000093460083,89.0,89.0,144.0,-0.04699999839067459,1811.0
-6.432329658418894,157.0,0.5,1820.0,1789515063000.0,78.0,1820.0,1806.0,3213.9599609375,106.89266695640981,108.80000305175781,1.8289999961853027,89.19999694824219,89.19999694824219,143.0,0.019999999552965164,1820.0
-6.432299567386508,155.0,0.5,1822.0,1789515065000.0,77.0,1822.0,1808.0,3217.97998046875,106.89268548041582,109.5999984741211,1.781999945640564,89.19999694824219,89.19999694824219,143.0,-0.013000000268220901,1822.0
-6.432269057258964,158.0,0.0,1825.0,1789515068000.0,79.0,1825.0,1811.0,3222.989990234375,106.89272202551365,110.0,1.781999945640564,89.0,89.0,143.0,-0.050999999046325684,1825.0
-6.43225472420454,158.0,0.0,1826.0,1789515069000.0,79.0,1826.0,1812.0,3224.929931640625,106.89273208379745,109.5999984741211,1.7910000085830688,89.0,89.0,143.0,-0.020999999716877937,1826.0
-6.432238630950451,158.0,0.0,1827.0,1789515070000.0,79.0,1827.0,1813.0,3226.639892578125,106.89273199997842,109.19999694824219,1.7910000085830688,89.0,89.0,143.0,0.05900000035762787,1827.0
-6.432143831625581,155.0,0.5,1832.0,1789515075000.0,77.0,1832.0,1818.0,3237.1201171875,106.8927401304245,107.4000015258789,1.819000005722046,88.80000305175781,88.80000305175781,143.0,-0.028999999165534973,1832.0
-6.432043919339776,152.0,0.0,1840.0,1789515083000.0,76.0,1840.0,1826.0,3249.14990234375,106.89277960918844,108.0,1.809999942779541,88.19999694824219,88.19999694824219,143.0,-0.07999999821186066,1840.0
-6.431914167478681,0.0,0.0,1848.0,1789515091000.0,0.0,1848.0,1834.0,3264.280029296875,106.89282143488526,107.80000305175781,1.7640000581741333,88.0,88.0,143.0,-0.02199999988079071,1848.0
-6.431757342070341,157.0,0.5,1859.0,1789515102000.0,78.0,1859.0,1845.0,3282.239990234375,106.89286703243852,105.5999984741211,1.819000005722046,88.4000015258789,88.4000015258789,142.0,0.0430000014603138,1859.0
-6.4317092299461365,158.0,0.0,1863.0,1789515106000.0,79.0,1863.0,1849.0,3287.860107421875,106.89288346096873,103.80000305175781,1.7910000085830688,88.5999984741211,88.5999984741211,145.0,0.027000000700354576,1863.0
-6.431645108386874,157.0,0.5,1868.0,1789515111000.0,78.0,1868.0,1854.0,3295.77001953125,106.89291413873434,102.19999694824219,1.753999948501587,88.80000305175781,88.80000305175781,144.0,0.03999999910593033,1868.0
-6.431545028463006,155.0,0.5,1876.0,1789515119000.0,77.0,1876.0,1862.0,3307.909912109375,106.89295688644052,102.5999984741211,1.7079999446868896,88.4000015258789,88.4000015258789,143.0,-0.05299999937415123,1876.0
-6.431430950760841,155.0,0.5,1884.0,1789515127000.0,77.0,1884.0,1870.0,3321.64990234375,106.89300541765988,103.5999984741211,1.6699999570846558,87.80000305175781,87.80000305175781,141.0,-0.0729999989271164,1884.0
-6.431306144222617,163.0,0.5,1893.0,1789515136000.0,81.0,1893.0,1879.0,3336.77001953125,106.89305922947824,102.80000305175781,1.6610000133514404,87.0,87.0,139.0,-0.09700000286102295,1893.0
-6.431143619120121,161.0,0.5,1902.0,1789515145000.0,80.0,1902.0,1888.0,3357.89990234375,106.89313265495002,104.0,1.7359999418258667,85.4000015258789,85.4000015258789,137.0,-0.1589999943971634,1902.0
-6.431205393746495,164.0,0.0,1907.0,1789515150000.0,82.0,1907.0,1893.0,3371.219970703125,106.89322846010327,105.5999984741211,1.9220000505447388,86.0,86.0,137.0,0.1120000034570694,1907.0
-6.431230623275042,164.0,0.0,1908.0,1789515151000.0,82.0,1908.0,1894.0,3374.02001953125,106.89323147758842,106.0,1.996999979019165,86.19999694824219,86.19999694824219,137.0,0.19200000166893005,1908.0
-6.431337827816606,163.0,0.5,1912.0,1789515155000.0,81.0,1912.0,1898.0,3386.239990234375,106.89320515841246,105.80000305175781,2.2860000133514404,87.0,87.0,139.0,0.16899999976158142,1912.0
-6.431516949087381,163.0,0.5,1920.0,1789515163000.0,81.0,1920.0,1906.0,3407.800048828125,106.89312762580812,102.0,2.369999885559082,87.19999694824219,87.19999694824219,141.0,0.04399999976158142,1920.0
-6.431651478633285,165.0,0.5,1927.0,1789515170000.0,82.0,1927.0,1913.0,3423.719970703125,106.89307599328458,100.80000305175781,2.305000066757202,87.5999984741211,87.5999984741211,144.0,0.04899999871850014,1927.0
-6.43172943033278,165.0,0.5,1931.0,1789515174000.0,82.0,1931.0,1917.0,3432.760009765625,106.89305076375604,100.4000015258789,2.249000072479248,87.19999694824219,87.19999694824219,142.0,-0.0949999988079071,1931.0
-6.431839903816581,163.0,0.5,1937.0,1789515180000.0,81.0,1937.0,1923.0,3445.72998046875,106.89301094971597,99.19999694824219,2.1459999084472656,86.80000305175781,86.80000305175781,139.0,-0.06199999898672104,1937.0
-6.431857086718082,163.0,0.5,1938.0,1789515181000.0,81.0,1938.0,1924.0,3447.739990234375,106.89300508238375,99.0,2.1459999084472656,86.80000305175781,86.80000305175781,142.0,-0.04100000113248825,1938.0
-6.431878628209233,163.0,0.5,1939.0,1789515182000.0,81.0,1939.0,1925.0,3450.35009765625,106.89299552701414,99.0,2.13700008392334,86.80000305175781,86.80000305175781,142.0,-0.0430000014603138,1939.0
-6.431972086429596,161.0,0.5,1944.0,1789515187000.0,80.0,1944.0,1930.0,3461.6298828125,106.8929542042315,99.0,2.118000030517578,87.0,87.0,142.0,0.028999999165534973,1944.0
-6.432069065049291,165.0,0.5,1949.0,1789515192000.0,82.0,1949.0,1935.0,3473.340087890625,106.89291204325855,99.0,2.118000030517578,87.4000015258789,87.4000015258789,145.0,0.10000000149011612,1949.0
-6.432149782776833,169.0,0.5,1953.0,1789515196000.0,84.0,1953.0,1939.0,3482.72998046875,106.89288572408259,98.80000305175781,2.13700008392334,87.80000305175781,87.80000305175781,147.0,0.09700000286102295,1953.0
-6.432196218520403,164.0,0.0,1956.0,1789515199000.0,82.0,1956.0,1942.0,3488.0,106.89287524670362,98.5999984741211,2.13700008392334,88.0,88.0,151.0,0.08100000023841858,1956.0
-6.4322122279554605,163.0,0.5,1957.0,1789515200000.0,81.0,1957.0,1943.0,3489.840087890625,106.89287021756172,98.5999984741211,2.13700008392334,88.0,88.0,147.0,0.029999999329447746,1957.0
-6.432257574051619,161.0,0.5,1960.0,1789515203000.0,80.0,1960.0,1946.0,3495.320068359375,106.8928503524512,98.80000305175781,2.118000030517578,88.19999694824219,88.19999694824219,148.0,0.035999998450279236,1960.0
-6.4324174169451,159.0,0.5,1970.0,1789515213000.0,79.0,1970.0,1956.0,3513.97998046875,106.89279779791832,98.4000015258789,1.9869999885559082,88.80000305175781,88.80000305175781,150.0,0.057999998331069946,1970.0
-6.432559406384826,157.0,0.5,1980.0,1789515223000.0,78.0,1980.0,1966.0,3530.7099609375,106.89274650067091,98.5999984741211,1.9220000505447388,89.5999984741211,89.5999984741211,152.0,0.07900000363588333,1980.0
-6.432661497965455,155.0,0.5,1988.0,1789515231000.0,77.0,1988.0,1974.0,3542.8701171875,106.8927057646215,98.80000305175781,1.875,90.19999694824219,90.19999694824219,150.0,0.09200000017881393,1988.0
-6.432757470756769,152.0,0.0,1995.0,1789515238000.0,76.0,1995.0,1981.0,3554.43994140625,106.89266486093402,99.0,1.8289999961853027,91.5999984741211,91.5999984741211,147.0,0.18199999630451202,1995.0
-6.432806169614196,150.0,0.0,1999.0,1789515242000.0,75.0,1999.0,1985.0,3560.489990234375,106.8926399666816,99.19999694824219,1.8009999990463257,91.5999984741211,91.5999984741211,144.0,-0.017000000923871994,1999.0
-6.432820167392492,150.0,0.0,2000.0,1789515243000.0,75.0,2000.0,1986.0,3562.0400390625,106.89263770356774,99.4000015258789,1.8009999990463257,91.5999984741211,91.5999984741211,144.0,0.026000000536441803,2000.0
-6.43290800973773,152.0,0.0,2008.0,1789515251000.0,76.0,2008.0,1994.0,3575.070068359375,106.89256804995239,100.4000015258789,1.753999948501587,91.19999694824219,91.19999694824219,142.0,-0.035999998450279236,2008.0
-6.432887809351087,155.0,0.5,2014.0,1789515257000.0,77.0,2014.0,2000.0,3586.8798828125,106.89246721565723,100.4000015258789,1.7259999513626099,90.4000015258789,90.4000015258789,139.0,-0.14100000262260437,2014.0
-6.432840367779136,157.0,0.5,2017.0,1789515260000.0,78.0,2017.0,2003.0,3592.77001953125,106.89244978129864,100.4000015258789,1.7359999418258667,89.80000305175781,89.80000305175781,138.0,-0.1770000010728836,2017.0
-6.432811785489321,157.0,0.5,2019.0,1789515262000.0,78.0,2019.0,2005.0,3596.10009765625,106.89245849847794,100.5999984741211,1.7359999418258667,89.80000305175781,89.80000305175781,138.0,-0.0560000017285347,2019.0
-6.432653954252601,159.0,0.5,2028.0,1789515271000.0,79.0,2028.0,2014.0,3614.699951171875,106.89251599833369,99.80000305175781,1.7450000047683716,89.19999694824219,89.19999694824219,139.0,-0.05700000002980232,2028.0
-6.432493859902024,163.0,0.5,2036.0,1789515279000.0,81.0,2036.0,2022.0,3633.860107421875,106.89258271828294,100.4000015258789,1.781999945640564,88.80000305175781,88.80000305175781,142.0,-0.04800000041723251,2036.0
-6.432435689494014,161.0,0.5,2039.0,1789515282000.0,80.0,2039.0,2025.0,3640.5,106.89259856007993,101.19999694824219,1.902999997138977,89.0,89.0,145.0,0.07800000160932541,2039.0
-6.432327227666974,164.0,0.0,2044.0,1789515287000.0,82.0,2044.0,2030.0,3653.75,106.89264784567058,103.0,2.0899999141693115,89.19999694824219,89.19999694824219,148.0,0.03700000047683716,2044.0
-6.432294454425573,164.0,0.0,2046.0,1789515289000.0,82.0,2046.0,2032.0,3657.679931640625,106.89266167581081,104.4000015258789,2.127000093460083,89.19999694824219,89.19999694824219,147.0,0.008999999612569809,2046.0
-6.432159170508385,159.0,0.5,2054.0,1789515297000.0,79.0,2054.0,2040.0,3673.659912109375,106.89271230250597,106.0,2.0339999198913574,89.0,89.0,149.0,-0.024000000208616257,2054.0
-6.432029418647289,158.0,0.0,2063.0,1789515306000.0,79.0,2063.0,2049.0,3688.760009765625,106.89275111071765,107.80000305175781,1.8380000591278076,88.5999984741211,88.5999984741211,147.0,-0.05700000002980232,2063.0
-6.43189555965364,158.0,0.0,2073.0,1789515316000.0,79.0,2073.0,2059.0,3704.360107421875,106.89279645681381,107.4000015258789,1.753999948501587,88.5999984741211,88.5999984741211,144.0,-0.006000000052154064,2073.0
-6.431879801675677,158.0,0.0,2074.0,1789515317000.0,79.0,2074.0,2060.0,3706.22998046875,106.89280291087925,107.4000015258789,1.7450000047683716,88.5999984741211,88.5999984741211,144.0,0.020999999716877937,2074.0
-6.431831186637282,157.0,0.5,2078.0,1789515321000.0,78.0,2078.0,2064.0,3712.27001953125,106.8928283918649,107.4000015258789,1.7259999513626099,88.5999984741211,88.5999984741211,141.0,-0.004000000189989805,2078.0
-6.431779470294714,154.0,0.0,2082.0,1789515325000.0,77.0,2082.0,2068.0,3718.419921875,106.89284808933735,106.80000305175781,1.6979999542236328,88.5999984741211,88.5999984741211,140.0,0.02199999988079071,2082.0
-6.4316685777157545,158.0,0.0,2090.0,1789515333000.0,79.0,2090.0,2076.0,3732.0,106.8928987160325,102.5999984741211,1.6519999504089355,88.80000305175781,88.80000305175781,139.0,0.01899999938905239,2090.0
-6.431615436449647,157.0,0.5,2094.0,1789515337000.0,78.0,2094.0,2080.0,3738.4599609375,106.89292151480913,101.80000305175781,1.6419999599456787,88.80000305175781,88.80000305175781,138.0,-0.003000000026077032,2094.0
-6.431582914665341,154.0,0.0,2096.0,1789515339000.0,77.0,2096.0,2082.0,3742.469970703125,106.89293710514903,101.4000015258789,1.6419999599456787,88.5999984741211,88.5999984741211,137.0,-0.0820000022649765,2096.0
-6.431499850004911,163.0,0.5,2101.0,1789515344000.0,81.0,2101.0,2087.0,3752.280029296875,106.8929666094482,101.19999694824219,1.6610000133514404,88.19999694824219,88.19999694824219,137.0,-0.08100000023841858,2101.0
-6.431429861113429,163.0,0.5,2104.0,1789515347000.0,81.0,2104.0,2090.0,3760.360107421875,106.89298756420612,101.19999694824219,1.6890000104904175,87.80000305175781,87.80000305175781,137.0,-0.10899999737739563,2104.0
-6.4313508197665215,161.0,0.5,2108.0,1789515351000.0,80.0,2108.0,2094.0,3770.239990234375,106.89302863553166,102.19999694824219,1.7910000085830688,87.4000015258789,87.4000015258789,138.0,-0.125,2108.0
-6.431307317689061,161.0,0.5,2110.0,1789515353000.0,80.0,2110.0,2096.0,3775.75,106.89305285923183,102.5999984741211,1.8660000562667847,87.0,87.0,139.0,-0.20000000298023224,2110.0
-6.431249398738146,163.0,0.5,2113.0,1789515356000.0,81.0,2113.0,2099.0,3783.10009765625,106.89308621920645,103.5999984741211,2.015000104904175,86.4000015258789,86.4000015258789,142.0,-0.17900000512599945,2113.0
-6.4311570301651955,163.0,0.5,2118.0,1789515361000.0,81.0,2118.0,2104.0,3796.31005859375,106.89315805211663,105.19999694824219,2.1649999618530273,85.4000015258789,85.4000015258789,144.0,-0.1850000023841858,2118.0
-6.431177565827966,164.0,0.0,2120.0,1789515363000.0,82.0,2120.0,2106.0,3800.7099609375,106.89319124445319,105.4000015258789,2.239000082015991,85.80000305175781,85.80000305175781,145.0,0.10999999940395355,2120.0
-6.431197514757514,165.0,0.5,2121.0,1789515364000.0,82.0,2121.0,2107.0,3803.159912109375,106.8932010512799,105.4000015258789,2.2950000762939453,85.80000305175781,85.80000305175781,145.0,0.17900000512599945,2121.0
-6.431289715692401,165.0,0.5,2125.0,1789515368000.0,82.0,2125.0,2111.0,3813.639892578125,106.89319216646254,105.0,2.2860000133514404,86.5999984741211,86.5999984741211,148.0,0.15800000727176666,2125.0
-6.431309999898076,165.0,0.5,2126.0,1789515369000.0,82.0,2126.0,2112.0,3816.0,106.89318554475904,105.0,2.2860000133514404,86.5999984741211,86.5999984741211,149.0,0.12200000137090683,2126.0
