directCorrectedElevation,directUncorrectedElevation,directTimestamp,directSpeed,sumMovingDuration,directHeartRate,directRunCadence,directDoubleCadence,sumDuration,directLongitude,directFractionalCadence,sumElapsedDuration,directLatitude,sumDistance,directElevation,directVerticalSpeed,elapsed_s
98.80000305175781,108.80000305175781,1787701795000.0,1.2319999933242798,1367.0,153.0,59.0,118.0,1367.0,106.88868714496493,0.0,1367.0,-6.439221845939755,2280.280029296875,98.80000305175781,-0.3149999976158142,1367.0
97.5999984741211,108.5999984741211,1787701798000.0,2.062000036239624,1370.0,150.0,0.0,0.0,1370.0,106.88872578553855,0.0,1370.0,-6.4391261246055365,2291.679931640625,97.5999984741211,-0.38100001215934753,1370.0
95.5999984741211,108.4000015258789,1787701803000.0,3.6579999923706055,1375.0,153.0,106.0,212.0,1375.0,106.88877440057695,0.0,1375.0,-6.438956558704376,2311.179931640625,95.5999984741211,-0.4350000023841858,1375.0
94.4000015258789,108.4000015258789,1787701806000.0,3.7139999866485596,1378.0,156.0,103.0,206.0,1378.0,106.88880574889481,0.0,1378.0,-6.438855724409223,2322.830078125,94.4000015258789,-0.3779999911785126,1378.0
94.0,108.4000015258789,1787701811000.0,3.750999927520752,1383.0,159.0,107.0,214.0,1383.0,106.88885654322803,0.0,1383.0,-6.438673501834273,2343.72998046875,94.0,-0.07900000363588333,1383.0
94.19999694824219,109.4000015258789,1787701813000.0,3.7980000972747803,1385.0,161.0,107.0,214.0,1385.0,106.88887665979564,0.0,1385.0,-6.43860200420022,2351.949951171875,94.19999694824219,0.07199999690055847,1385.0
94.0,111.19999694824219,1787701817000.0,3.759999990463257,1389.0,164.0,106.0,212.0,1389.0,106.88891236670315,0.0,1389.0,-6.438503935933113,2363.489990234375,94.0,-0.017000000923871994,1389.0
94.0,111.4000015258789,1787701818000.0,3.619999885559082,1390.0,164.0,106.0,212.0,1390.0,106.88891815021634,0.0,1390.0,-6.438488764688373,2365.280029296875,94.0,-0.013000000268220901,1390.0
94.0,112.0,1787701823000.0,1.8009999990463257,1395.0,167.0,63.0,127.0,1395.0,106.88893835060298,0.5,1395.0,-6.438426151871681,2372.5400390625,94.0,-0.01600000075995922,1395.0
94.0,111.80000305175781,1787701826000.0,1.4739999771118164,1398.0,168.0,62.0,124.0,1398.0,106.8889534380287,0.0,1398.0,-6.4383889362216,2377.010009765625,94.0,-0.00800000037997961,1398.0
93.5999984741211,111.19999694824219,1787701836000.0,1.3530000448226929,1408.0,165.0,0.0,0.0,1408.0,106.88898855820298,0.0,1408.0,-6.43827997148037,2389.7900390625,93.5999984741211,-0.03400000184774399,1408.0
93.4000015258789,111.0,1787701837000.0,1.343999981880188,1409.0,164.0,0.0,0.0,1409.0,106.88899367116392,0.0,1409.0,-6.438268655911088,2391.159912109375,93.4000015258789,-0.12200000137090683,1409.0
93.19999694824219,110.5999984741211,1787701841000.0,1.3619999885559082,1413.0,161.0,0.0,0.0,1413.0,106.88901420682669,0.0,1413.0,-6.438220459967852,2396.93994140625,93.19999694824219,-0.08299999684095383,1413.0
92.4000015258789,109.19999694824219,1787701848000.0,1.38100004196167,1420.0,158.0,59.0,118.0,1420.0,106.88903650268912,0.0,1420.0,-6.438131779432297,2407.06005859375,92.4000015258789,-0.10199999809265137,1420.0
92.4000015258789,109.19999694824219,1787701850000.0,1.3899999856948853,1422.0,158.0,59.0,118.0,1422.0,106.88904907554388,0.0,1422.0,-6.438107052817941,2410.1201171875,92.4000015258789,-0.06599999964237213,1422.0
91.80000305175781,109.19999694824219,1787701856000.0,1.409000039100647,1428.0,155.0,56.0,112.0,1428.0,106.8890718743205,0.0,1428.0,-6.438038907945156,2418.090087890625,91.80000305175781,-0.0820000022649765,1428.0
92.0,109.19999694824219,1787701858000.0,1.409000039100647,1430.0,154.0,64.0,128.0,1430.0,106.88908126205206,0.0,1430.0,-6.43801175057888,2421.27001953125,92.0,0.09600000083446503,1430.0
92.19999694824219,109.4000015258789,1787701859000.0,1.409000039100647,1431.0,153.0,64.0,128.0,1431.0,106.8890879675746,0.0,1431.0,-6.437992472201586,2423.52001953125,92.19999694824219,0.1420000046491623,1431.0
92.80000305175781,109.80000305175781,1787701865000.0,3.0420000553131104,1437.0,153.0,100.0,201.0,1437.0,106.88914152793586,0.5,1437.0,-6.437826007604599,2442.860107421875,92.80000305175781,0.11500000208616257,1437.0
94.19999694824219,110.0,1787701872000.0,3.1440000534057617,1444.0,155.0,101.0,203.0,1444.0,106.88920958898962,0.5,1444.0,-6.437629200518131,2465.889892578125,94.19999694824219,0.20900000631809235,1444.0
95.0,110.19999694824219,1787701875000.0,3.134999990463257,1447.0,158.0,100.0,200.0,1447.0,106.88923372887075,0.0,1447.0,-6.437549740076065,2475.080078125,95.0,0.23999999463558197,1447.0
95.5999984741211,110.19999694824219,1787701878000.0,3.0980000495910645,1450.0,162.0,99.0,198.0,1450.0,106.88925753347576,0.0,1450.0,-6.437467262148857,2484.570068359375,95.5999984741211,0.1860000044107437,1450.0
95.4000015258789,110.19999694824219,1787701880000.0,3.1070001125335693,1452.0,164.0,98.0,196.0,1452.0,106.88927412964404,0.0,1452.0,-6.437414372339845,2490.7099609375,95.4000015258789,-0.04100000113248825,1452.0
95.19999694824219,110.5999984741211,1787701885000.0,2.118000030517578,1457.0,167.0,99.0,198.0,1457.0,106.88929433003068,0.0,1457.0,-6.43733692355454,2499.56005859375,95.19999694824219,-0.06700000166893005,1457.0
94.5999984741211,111.80000305175781,1787701895000.0,1.4739999771118164,1467.0,167.0,60.0,121.0,1467.0,106.88932810910046,0.5,1467.0,-6.437209267169237,2514.169921875,94.5999984741211,-0.054999999701976776,1467.0
93.80000305175781,112.0,1787701900000.0,1.465000033378601,1472.0,164.0,59.0,119.0,1472.0,106.88935467973351,0.5,1472.0,-6.437149839475751,2521.3701171875,93.80000305175781,-0.1469999998807907,1472.0
93.4000015258789,112.19999694824219,1787701904000.0,1.437000036239624,1476.0,162.0,57.0,115.0,1476.0,106.88937320373952,0.5,1476.0,-6.437107427045703,2526.5,93.4000015258789,-0.14100000262260437,1476.0
92.19999694824219,109.80000305175781,1787701916000.0,1.343999981880188,1488.0,163.0,58.0,117.0,1488.0,106.88944562338293,0.5,1488.0,-6.436998965218663,2541.0,92.19999694824219,-0.08699999749660492,1488.0
92.0,108.4000015258789,1787701921000.0,1.315999984741211,1493.0,160.0,56.0,113.0,1493.0,106.88949482515454,0.5,1493.0,-6.436959486454725,2548.0,92.0,-0.0430000014603138,1493.0
92.0,108.0,1787701923000.0,1.305999994277954,1495.0,157.0,56.0,112.0,1495.0,106.88951737247407,0.0,1495.0,-6.436944901943207,2550.9599609375,92.0,-0.024000000208616257,1495.0
92.19999694824219,107.80000305175781,1787701926000.0,1.305999994277954,1498.0,154.0,54.0,108.0,1498.0,106.88956799916923,0.0,1498.0,-6.436908524483442,2557.89990234375,92.19999694824219,0.0430000014603138,1498.0
92.4000015258789,107.80000305175781,1787701927000.0,1.315999984741211,1499.0,153.0,54.0,108.0,1499.0,106.88958937302232,0.0,1499.0,-6.436891006305814,2560.949951171875,92.4000015258789,0.26600000262260437,1499.0
93.5999984741211,108.0,1787701934000.0,2.9760000705718994,1506.0,153.0,100.0,200.0,1506.0,106.88972365111113,0.0,1506.0,-6.436735019087791,2583.8798828125,93.5999984741211,0.17399999499320984,1506.0
94.4000015258789,107.80000305175781,1787701940000.0,3.0880000591278076,1512.0,156.0,100.0,200.0,1512.0,106.8897856771946,0.0,1512.0,-6.436549192294478,2605.64990234375,94.4000015258789,0.12800000607967377,1512.0
94.5999984741211,107.80000305175781,1787701941000.0,3.115999937057495,1513.0,157.0,101.0,203.0,1513.0,106.88979431055486,0.5,1513.0,-6.436517257243395,2609.31005859375,94.5999984741211,0.3009999990463257,1513.0
95.4000015258789,107.80000305175781,1787701943000.0,3.1630001068115234,1515.0,159.0,101.0,203.0,1515.0,106.88981518149376,0.5,1515.0,-6.436453806236386,2616.699951171875,95.4000015258789,0.3400000035762787,1515.0
96.0,108.0,1787701945000.0,3.2279999256134033,1517.0,162.0,99.0,198.0,1517.0,106.88983395695686,0.0,1517.0,-6.43640267662704,2622.72998046875,96.0,0.2759999930858612,1517.0
96.19999694824219,108.19999694824219,1787701948000.0,3.171999931335449,1520.0,165.0,0.0,0.0,1520.0,106.88985055312514,0.0,1520.0,-6.436358587816358,2627.93994140625,96.19999694824219,0.09700000286102295,1520.0
96.4000015258789,108.4000015258789,1787701951000.0,1.4839999675750732,1523.0,168.0,0.0,0.0,1523.0,106.88986362889409,0.0,1523.0,-6.436322713270783,2632.14990234375,96.4000015258789,0.08399999886751175,1523.0
97.0,108.4000015258789,1787701957000.0,1.3250000476837158,1529.0,167.0,58.0,117.0,1529.0,106.88988659530878,0.5,1529.0,-6.436262531206012,2639.260009765625,97.0,0.0860000029206276,1529.0
98.0,108.5999984741211,1787701968000.0,1.2879999876022339,1540.0,165.0,56.0,113.0,1540.0,106.88992163166404,0.5,1540.0,-6.436141412705183,2653.239990234375,98.0,0.09099999815225601,1540.0
98.19999694824219,108.5999984741211,1787701974000.0,1.277999997138977,1546.0,162.0,0.0,0.0,1546.0,106.88994795084,0.0,1546.0,-6.436075698584318,2661.139892578125,98.19999694824219,0.052000001072883606,1546.0
98.19999694824219,108.80000305175781,1787701977000.0,1.277999997138977,1549.0,161.0,0.0,0.0,1549.0,106.88996085897088,0.0,1549.0,-6.436043344438076,2665.010009765625,98.19999694824219,-0.06199999898672104,1549.0
97.80000305175781,108.80000305175781,1787701981000.0,1.277999997138977,1553.0,158.0,0.0,0.0,1553.0,106.88997502438724,0.0,1553.0,-6.4359907899051905,2671.0,97.80000305175781,-0.0820000022649765,1553.0
97.4000015258789,108.80000305175781,1787701987000.0,1.305999994277954,1559.0,158.0,58.0,117.0,1559.0,106.8899979069829,0.5,1559.0,-6.435917112976313,2679.510009765625,97.4000015258789,-0.07999999821186066,1559.0
97.19999694824219,109.0,1787701988000.0,1.305999994277954,1560.0,158.0,58.0,116.0,1560.0,106.89000151120126,0.0,1560.0,-6.435904623940587,2680.93994140625,97.19999694824219,-0.10899999737739563,1560.0
96.5999984741211,110.4000015258789,1787701995000.0,1.3250000476837158,1567.0,155.0,58.0,116.0,1567.0,106.89003311097622,0.0,1567.0,-6.435827007517219,2690.2099609375,96.5999984741211,-0.08699999749660492,1567.0
96.4000015258789,111.0,1787701999000.0,1.3250000476837158,1571.0,152.0,58.0,116.0,1571.0,106.89005264081061,0.0,1571.0,-6.435790127143264,2694.820068359375,96.4000015258789,-0.041999999433755875,1571.0
96.0,111.19999694824219,1787702010000.0,1.277999997138977,1582.0,150.0,57.0,115.0,1582.0,106.89010351896286,0.5,1582.0,-6.435674373060465,2708.860107421875,96.0,-0.041999999433755875,1582.0
95.4000015258789,111.19999694824219,1787702016000.0,1.2970000505447388,1588.0,147.0,59.0,119.0,1588.0,106.89015749841928,0.5,1588.0,-6.435618381947279,2717.469970703125,95.4000015258789,-0.09099999815225601,1588.0
95.0,111.4000015258789,1787702019000.0,1.305999994277954,1591.0,144.0,59.0,119.0,1591.0,106.89018700271845,0.5,1591.0,-6.435590218752623,2721.97998046875,95.0,-0.10300000011920929,1591.0
94.4000015258789,111.4000015258789,1787702026000.0,1.38100004196167,1598.0,143.0,60.0,120.0,1598.0,106.89025791361928,0.0,1598.0,-6.435537161305547,2731.719970703125,94.4000015258789,-0.09099999815225601,1598.0
94.4000015258789,111.5999984741211,1787702029000.0,1.38100004196167,1601.0,144.0,57.0,114.0,1601.0,106.89028766937554,0.0,1601.0,-6.435525678098202,2735.239990234375,94.4000015258789,-0.035999998450279236,1601.0
94.19999694824219,111.4000015258789,1787702033000.0,1.343999981880188,1605.0,144.0,56.0,113.0,1605.0,106.89032044261694,0.5,1605.0,-6.4355057291686535,2739.5,94.19999694824219,-0.028999999165534973,1605.0
94.0,110.19999694824219,1787702041000.0,1.315999984741211,1613.0,144.0,0.0,0.0,1613.0,106.89041239209473,0.0,1613.0,-6.435471111908555,2750.3798828125,94.0,-0.04100000113248825,1613.0
93.80000305175781,108.4000015258789,1787702050000.0,1.305999994277954,1622.0,142.0,58.0,117.0,1622.0,106.89051817171276,0.5,1622.0,-6.435435824096203,2762.719970703125,93.80000305175781,-0.017999999225139618,1622.0
93.80000305175781,108.0,1787702060000.0,1.2970000505447388,1632.0,140.0,57.0,115.0,1632.0,106.89062093384564,0.5,1632.0,-6.4353917352855206,2775.090087890625,93.80000305175781,0.004999999888241291,1632.0
93.80000305175781,108.19999694824219,1787702065000.0,1.2879999876022339,1637.0,137.0,58.0,117.0,1637.0,106.8906779307872,0.5,1637.0,-6.435376312583685,2781.60009765625,93.80000305175781,0.01899999938905239,1637.0
94.0,108.0,1787702070000.0,1.2879999876022339,1642.0,137.0,55.0,110.0,1642.0,106.89074607565999,0.0,1642.0,-6.435352088883519,2789.659912109375,94.0,0.014000000432133675,1642.0
94.0,109.0,1787702080000.0,1.315999984741211,1652.0,135.0,57.0,114.0,1652.0,106.89085311256349,0.0,1652.0,-6.435312610119581,2802.320068359375,94.0,0.009999999776482582,1652.0
94.0,109.19999694824219,1787702083000.0,1.305999994277954,1655.0,131.0,57.0,115.0,1655.0,106.89088814891875,0.5,1655.0,-6.435300288721919,2806.419921875,94.0,0.012000000104308128,1655.0
94.80000305175781,108.19999694824219,1787702091000.0,1.315999984741211,1663.0,131.0,56.0,113.0,1663.0,106.89098789356649,0.5,1663.0,-6.435268772765994,2818.080078125,94.80000305175781,0.07900000363588333,1663.0
95.4000015258789,106.80000305175781,1787702102000.0,1.3339999914169312,1674.0,130.0,0.0,0.0,1674.0,106.89110524021089,0.0,1674.0,-6.435218816623092,2832.18994140625,95.4000015258789,0.06700000166893005,1674.0
95.80000305175781,106.80000305175781,1787702106000.0,1.3250000476837158,1678.0,129.0,57.0,114.0,1678.0,106.89115033484995,0.0,1678.0,-6.435201046988368,2837.590087890625,95.80000305175781,0.06599999964237213,1678.0
95.80000305175781,107.19999694824219,1787702110000.0,1.3339999914169312,1682.0,129.0,58.0,117.0,1682.0,106.89119811169803,0.5,1682.0,-6.43517573364079,2843.570068359375,95.80000305175781,0.03500000014901161,1682.0
97.80000305175781,108.4000015258789,1787702121000.0,1.5019999742507935,1693.0,129.0,77.0,154.0,1693.0,106.89135049469769,0.0,1693.0,-6.435116305947304,2861.659912109375,97.80000305175781,0.1679999977350235,1693.0
98.80000305175781,107.4000015258789,1787702131000.0,1.6050000190734863,1703.0,131.0,77.0,155.0,1703.0,106.89147999510169,0.5,1703.0,-6.435049083083868,2877.97998046875,98.80000305175781,0.0989999994635582,1703.0
98.4000015258789,107.0,1787702135000.0,1.6050000190734863,1707.0,134.0,75.0,150.0,1707.0,106.89151343889534,0.0,1707.0,-6.435006000101566,2884.0,98.4000015258789,-0.06300000101327896,1707.0
98.4000015258789,106.80000305175781,1787702136000.0,1.5959999561309814,1708.0,134.0,75.0,150.0,1708.0,106.89152316190302,0.0,1708.0,-6.4349973667413,2885.3798828125,98.4000015258789,-0.05400000140070915,1708.0
98.4000015258789,106.80000305175781,1787702138000.0,1.5859999656677246,1710.0,134.0,75.0,150.0,1710.0,106.89154277555645,0.0,1710.0,-6.434977166354656,2888.409912109375,98.4000015258789,-0.04899999871850014,1710.0
98.4000015258789,107.19999694824219,1787702143000.0,1.5679999589920044,1715.0,133.0,73.0,146.0,1715.0,106.89158770255744,0.0,1715.0,-6.434930814430118,2895.4599609375,98.4000015258789,0.03099999949336052,1715.0
98.4000015258789,107.4000015258789,1787702144000.0,1.5679999589920044,1716.0,133.0,72.0,144.0,1716.0,106.89159692265093,0.0,1716.0,-6.434919331222773,2897.080078125,98.4000015258789,0.02500000037252903,1716.0
98.80000305175781,109.5999984741211,1787702153000.0,1.5299999713897705,1725.0,131.0,73.0,147.0,1725.0,106.89167931675911,0.5,1725.0,-6.434815311804414,2911.6298828125,98.80000305175781,0.024000000208616257,1725.0
98.80000305175781,111.5999984741211,1787702162000.0,1.4930000305175781,1734.0,131.0,71.0,143.0,1734.0,106.89174360595644,0.5,1734.0,-6.434736689552665,2922.580078125,98.80000305175781,0.019999999552965164,1734.0
99.0,111.5999984741211,1787702163000.0,1.4839999675750732,1735.0,131.0,70.0,141.0,1735.0,106.89175207167864,0.5,1735.0,-6.434726631268859,2924.030029296875,99.0,0.01899999938905239,1735.0
99.19999694824219,111.19999694824219,1787702169000.0,1.465000033378601,1741.0,131.0,73.0,146.0,1741.0,106.8918090686202,0.0,1741.0,-6.434678938239813,2932.27001953125,99.19999694824219,0.035999998450279236,1741.0
99.4000015258789,110.80000305175781,1787702176000.0,1.4459999799728394,1748.0,131.0,72.0,144.0,1748.0,106.89186581410468,0.0,1748.0,-6.434621103107929,2941.330078125,99.4000015258789,0.028999999165534973,1748.0
99.4000015258789,110.5999984741211,1787702177000.0,1.437000036239624,1749.0,131.0,73.0,146.0,1749.0,106.89187620766461,0.0,1749.0,-6.434615906327963,2942.610107421875,99.4000015258789,0.03700000047683716,1749.0
99.4000015258789,110.5999984741211,1787702180000.0,1.4179999828338623,1752.0,130.0,72.0,144.0,1752.0,106.89190110191703,0.0,1752.0,-6.434593694284558,2946.3798828125,99.4000015258789,0.029999999329447746,1752.0
99.5999984741211,110.4000015258789,1787702184000.0,1.399999976158142,1756.0,129.0,70.0,140.0,1756.0,106.89193320460618,0.0,1756.0,-6.434569135308266,2950.820068359375,99.5999984741211,0.028999999165534973,1756.0
99.80000305175781,110.4000015258789,1787702195000.0,1.3339999914169312,1767.0,129.0,71.0,142.0,1767.0,106.89201585017145,0.0,1767.0,-6.434474168345332,2964.489990234375,99.80000305175781,0.027000000700354576,1767.0
99.5999984741211,110.80000305175781,1787702202000.0,1.2879999876022339,1774.0,128.0,70.0,140.0,1774.0,106.89207812771201,0.0,1774.0,-6.434408873319626,2974.469970703125,99.5999984741211,-0.03700000047683716,1774.0
98.4000015258789,111.19999694824219,1787702210000.0,1.2879999876022339,1782.0,128.0,71.0,142.0,1782.0,106.89213881269097,0.0,1782.0,-6.434334442019463,2984.840087890625,98.4000015258789,-0.1550000011920929,1782.0
98.19999694824219,111.19999694824219,1787702211000.0,1.2879999876022339,1783.0,128.0,71.0,143.0,1783.0,106.89214979298413,0.5,1783.0,-6.434324635192752,2986.449951171875,98.19999694824219,-0.1809999942779541,1783.0
96.19999694824219,109.5999984741211,1787702222000.0,1.3339999914169312,1794.0,129.0,73.0,146.0,1794.0,106.8922482803464,0.0,1794.0,-6.434207456186414,3003.419921875,96.19999694824219,-0.1860000044107437,1794.0
93.5999984741211,107.80000305175781,1787702232000.0,1.409000039100647,1804.0,127.0,75.0,150.0,1804.0,106.8923046067357,0.0,1804.0,-6.434063203632832,3020.360107421875,93.5999984741211,-0.2590000033378601,1804.0
91.0,108.0,1787702243000.0,1.4459999799728394,1815.0,126.0,71.0,143.0,1815.0,106.8923394754529,0.5,1815.0,-6.433928422629833,3035.760009765625,91.0,-0.22599999606609344,1815.0
90.0,106.4000015258789,1787702256000.0,1.4930000305175781,1828.0,124.0,73.0,147.0,1828.0,106.89238892868161,0.5,1828.0,-6.43376749008894,3054.47998046875,90.0,-0.07900000363588333,1828.0
89.80000305175781,104.80000305175781,1787702264000.0,1.4930000305175781,1836.0,123.0,73.0,146.0,1836.0,106.89241583459079,0.0,1836.0,-6.4336685836315155,3065.830078125,89.80000305175781,-0.019999999552965164,1836.0
89.5999984741211,104.5999984741211,1787702273000.0,1.5210000276565552,1845.0,125.0,76.0,152.0,1845.0,106.8924206122756,0.0,1845.0,-6.433533132076263,3080.9599609375,89.5999984741211,-0.027000000700354576,1845.0
89.4000015258789,103.80000305175781,1787702285000.0,1.5859999656677246,1857.0,125.0,73.0,147.0,1857.0,106.89239035360515,0.5,1857.0,-6.43336733803153,3099.669921875,89.4000015258789,-0.017999999225139618,1857.0
89.80000305175781,103.80000305175781,1787702297000.0,1.5859999656677246,1869.0,128.0,74.0,148.0,1869.0,106.89239094033837,0.0,1869.0,-6.433204812929034,3117.64990234375,89.80000305175781,0.032999999821186066,1869.0
89.80000305175781,103.80000305175781,1787702298000.0,1.5859999656677246,1870.0,128.0,74.0,148.0,1870.0,106.89238959923387,0.0,1870.0,-6.433191569522023,3119.1201171875,89.80000305175781,0.03799999877810478,1870.0
90.4000015258789,102.80000305175781,1787702310000.0,1.5399999618530273,1882.0,130.0,75.0,150.0,1882.0,106.89239429309964,0.0,1882.0,-6.433041617274284,3135.77001953125,90.4000015258789,0.04800000041723251,1882.0
90.4000015258789,102.5999984741211,1787702314000.0,1.5019999742507935,1886.0,127.0,69.0,139.0,1886.0,106.89240275882185,0.5,1886.0,-6.432995684444904,3140.929931640625,90.4000015258789,-0.017999999225139618,1886.0
90.4000015258789,102.80000305175781,1787702317000.0,1.465000033378601,1889.0,126.0,69.0,139.0,1889.0,106.89241155982018,0.5,1889.0,-6.432970454916358,3143.909912109375,90.4000015258789,-0.008999999612569809,1889.0
90.19999694824219,103.19999694824219,1787702320000.0,1.4279999732971191,1892.0,125.0,69.0,139.0,1892.0,106.89241725951433,0.5,1892.0,-6.432938268408179,3147.360107421875,90.19999694824219,-0.03999999910593033,1892.0
90.0,103.19999694824219,1787702326000.0,1.3619999885559082,1898.0,125.0,70.0,141.0,1898.0,106.89244232140481,0.5,1898.0,-6.4328686986118555,3155.530029296875,90.0,-0.03799999877810478,1898.0
89.80000305175781,103.5999984741211,1787702334000.0,1.305999994277954,1906.0,127.0,69.0,139.0,1906.0,106.89247660338879,0.5,1906.0,-6.432792926207185,3164.580078125,89.80000305175781,-0.02199999988079071,1906.0
89.80000305175781,103.80000305175781,1787702336000.0,1.2970000505447388,1908.0,128.0,69.0,138.0,1908.0,106.89248548820615,0.0,1908.0,-6.432768702507019,3167.449951171875,89.80000305175781,-0.039000000804662704,1908.0
89.5999984741211,104.19999694824219,1787702342000.0,1.2690000534057617,1914.0,128.0,68.0,136.0,1914.0,106.89251608215272,0.0,1914.0,-6.432704580947757,3175.280029296875,89.5999984741211,-0.02199999988079071,1914.0
89.4000015258789,104.19999694824219,1787702346000.0,1.2599999904632568,1918.0,127.0,69.0,138.0,1918.0,106.89252831973135,0.0,1918.0,-6.4326634258031845,3179.8701171875,89.4000015258789,-0.04100000113248825,1918.0
89.4000015258789,104.19999694824219,1787702349000.0,1.25,1921.0,126.0,69.0,138.0,1921.0,106.89253888092935,0.0,1921.0,-6.432635011151433,3183.2099609375,89.4000015258789,-0.029999999329447746,1921.0
88.80000305175781,104.5999984741211,1787702357000.0,1.2410000562667847,1929.0,125.0,68.0,136.0,1929.0,106.89255757257342,0.0,1929.0,-6.4325350150465965,3194.340087890625,88.80000305175781,-0.06499999761581421,1929.0
89.0,105.5999984741211,1787702365000.0,1.2410000562667847,1937.0,125.0,67.0,135.0,1937.0,106.8925971351564,0.5,1937.0,-6.43246041610837,3203.679931640625,89.0,0.019999999552965164,1937.0
89.19999694824219,105.19999694824219,1787702369000.0,1.2410000562667847,1941.0,125.0,68.0,136.0,1941.0,106.89261121675372,0.0,1941.0,-6.432422278448939,3208.22998046875,89.19999694824219,0.052000001072883606,1941.0
89.19999694824219,104.5999984741211,1787702372000.0,1.2319999933242798,1944.0,125.0,68.0,136.0,1944.0,106.89262907020748,0.0,1944.0,-6.432395372539759,3211.780029296875,89.19999694824219,-0.010999999940395355,1944.0
89.19999694824219,104.0,1787702378000.0,1.222000002861023,1950.0,122.0,69.0,138.0,1950.0,106.89264918677509,0.0,1950.0,-6.43232605420053,3219.739990234375,89.19999694824219,0.017000000923871994,1950.0
89.19999694824219,104.0,1787702380000.0,1.222000002861023,1952.0,122.0,69.0,139.0,1952.0,106.89266050234437,0.5,1952.0,-6.432308200746775,3222.070068359375,89.19999694824219,-0.008999999612569809,1952.0
89.4000015258789,103.0,1787702387000.0,1.2130000591278076,1959.0,119.0,69.0,138.0,1959.0,106.89267751760781,0.0,1959.0,-6.432220358401537,3231.889892578125,89.4000015258789,0.02800000086426735,1959.0
89.19999694824219,103.0,1787702391000.0,1.2130000591278076,1963.0,119.0,70.0,141.0,1963.0,106.89268883317709,0.5,1963.0,-6.43216478638351,3238.1298828125,89.19999694824219,-0.03999999910593033,1963.0
88.80000305175781,103.80000305175781,1787702400000.0,1.2319999933242798,1972.0,119.0,69.0,139.0,1972.0,106.8927231989801,0.5,1972.0,-6.432067304849625,3249.409912109375,88.80000305175781,-0.04899999871850014,1972.0
88.5999984741211,103.5999984741211,1787702411000.0,1.25,1983.0,119.0,71.0,143.0,1983.0,106.8927760887891,0.5,1983.0,-6.431937385350466,3264.989990234375,88.5999984741211,-0.027000000700354576,1983.0
89.0,104.0,1787702418000.0,1.277999997138977,1990.0,122.0,75.0,150.0,1990.0,106.89279310405254,0.0,1990.0,-6.431838311254978,3276.18994140625,89.0,0.061000000685453415,1990.0
89.0,104.19999694824219,1787702420000.0,1.2970000505447388,1992.0,123.0,75.0,150.0,1992.0,106.89280240796506,0.0,1992.0,-6.43181350082159,3279.110107421875,89.0,0.02199999988079071,1992.0
89.4000015258789,104.4000015258789,1787702430000.0,1.343999981880188,2002.0,125.0,73.0,147.0,2002.0,106.89284037798643,0.5,2002.0,-6.431697495281696,3292.580078125,89.4000015258789,0.028999999165534973,2002.0
88.80000305175781,104.19999694824219,1787702438000.0,1.3530000448226929,2010.0,124.0,74.0,148.0,2010.0,106.89288857392967,0.0,2010.0,-6.431610994040966,3303.7099609375,88.80000305175781,-0.0560000017285347,2010.0
88.19999694824219,104.80000305175781,1787702448000.0,1.315999984741211,2020.0,123.0,72.0,144.0,2020.0,106.89293911680579,0.0,2020.0,-6.431504460051656,3316.68994140625,88.19999694824219,-0.05700000002980232,2020.0
87.80000305175781,104.4000015258789,1787702458000.0,1.2970000505447388,2030.0,126.0,72.0,144.0,2030.0,106.89296987839043,0.0,2030.0,-6.431389125064015,3329.9599609375,87.80000305175781,-0.05299999937415123,2030.0
87.80000305175781,104.4000015258789,1787702459000.0,1.305999994277954,2031.0,126.0,72.0,144.0,2031.0,106.89297365024686,0.0,2031.0,-6.431376971304417,3331.3701171875,87.80000305175781,-0.05700000002980232,2031.0
87.4000015258789,104.5999984741211,1787702463000.0,1.305999994277954,2035.0,126.0,71.0,143.0,2035.0,106.89298940822482,0.5,2035.0,-6.431334726512432,3336.22998046875,87.4000015258789,-0.08399999886751175,2035.0
87.19999694824219,104.4000015258789,1787702466000.0,1.305999994277954,2038.0,125.0,70.0,141.0,2038.0,106.89299946650863,0.5,2038.0,-6.4313053060323,3339.580078125,87.19999694824219,-0.08299999684095383,2038.0
86.4000015258789,102.80000305175781,1787702475000.0,1.2970000505447388,2047.0,122.0,70.0,141.0,2047.0,106.89303274266422,0.5,2047.0,-6.431195922195911,3352.02001953125,86.4000015258789,-0.09000000357627869,2047.0
85.5999984741211,101.5999984741211,1787702484000.0,1.2970000505447388,2056.0,122.0,72.0,144.0,2056.0,106.89308672212064,0.0,2056.0,-6.431091567501426,3365.070068359375,85.5999984741211,-0.08500000089406967,2056.0
85.0,101.0,1787702494000.0,1.2970000505447388,2066.0,124.0,71.0,142.0,2066.0,106.89312226139009,0.0,2066.0,-6.430982435122132,3377.77001953125,85.0,-0.06499999761581421,2066.0
84.19999694824219,101.5999984741211,1787702503000.0,1.305999994277954,2075.0,125.0,72.0,144.0,2075.0,106.89315788447857,0.0,2075.0,-6.430873721837997,3390.3798828125,84.19999694824219,-0.07199999690055847,2075.0
84.0,102.5999984741211,1787702511000.0,1.315999984741211,2083.0,123.0,74.0,148.0,2083.0,106.8932047393173,0.0,2083.0,-6.430781604722142,3401.830078125,84.0,-0.032999999821186066,2083.0
