sumMovingDuration,sumDistance,sumDuration,directHeartRate,directLongitude,directLatitude,directCorrectedElevation,directRunCadence,directUncorrectedElevation,sumElapsedDuration,directTimestamp,directElevation,directFractionalCadence,directSpeed,directDoubleCadence,directVerticalSpeed,elapsed_s
1498.0,2728.1201171875,1528.0,159.0,106.8943927064538,-6.427662866190076,78.19999694824219,77.0,99.80000305175781,1533.0,1786058848000.0,78.19999694824219,0.5,1.968999981880188,155.0,0.07400000095367432,1533.0
1499.0,2730.330078125,1529.0,159.0,106.89438667148352,-6.427682396024466,78.4000015258789,77.0,99.80000305175781,1534.0,1786058849000.0,78.4000015258789,0.5,1.9589999914169312,155.0,0.09200000017881393,1534.0
1501.0,2733.47998046875,1531.0,159.0,106.89437996596098,-6.427710307762027,78.4000015258789,79.0,99.5999984741211,1536.0,1786058851000.0,78.4000015258789,0.0,1.9500000476837158,158.0,0.06199999898672104,1536.0
1504.0,2738.22998046875,1534.0,159.0,106.89436848275363,-6.427752133458853,78.5999984741211,79.0,99.4000015258789,1539.0,1786058854000.0,78.5999984741211,0.0,1.940999984741211,158.0,0.06400000303983688,1539.0
1513.0,2750.8798828125,1543.0,158.0,106.89433135092258,-6.427859924733639,79.19999694824219,72.0,98.0,1548.0,1786058863000.0,79.19999694824219,0.0,1.8660000562667847,144.0,0.057999998331069946,1548.0
1517.0,2755.75,1547.0,155.0,106.89432422630489,-6.42790250480175,79.4000015258789,72.0,97.4000015258789,1552.0,1786058867000.0,79.4000015258789,0.0,1.6419999599456787,144.0,0.04500000178813934,1552.0
1520.0,2757.570068359375,1550.0,153.0,106.89431400038302,-6.427918933331966,79.4000015258789,57.0,97.0,1555.0,1786058870000.0,79.4000015258789,0.5,1.4739999771118164,115.0,0.03200000151991844,1555.0
1523.0,2758.1201171875,1553.0,152.0,106.89430142752826,-6.427914993837476,79.4000015258789,55.0,96.80000305175781,1558.0,1786058873000.0,79.4000015258789,0.5,1.194000005722046,111.0,0.009999999776482582,1558.0
1525.0,2759.75,1555.0,152.0,106.89428734593093,-6.427923459559679,79.5999984741211,55.0,97.0,1560.0,1786058875000.0,79.5999984741211,0.5,1.1480000019073486,111.0,0.04100000113248825,1560.0
1531.0,2768.85009765625,1561.0,152.0,106.89427242614329,-6.428004261106253,79.80000305175781,57.0,100.19999694824219,1566.0,1786058881000.0,79.80000305175781,0.0,1.1660000085830688,114.0,0.05299999937415123,1566.0
1541.0,2782.909912109375,1571.0,151.0,106.89425541087985,-6.428132252767682,80.5999984741211,59.0,101.80000305175781,1576.0,1786058891000.0,80.5999984741211,0.5,1.25,119.0,0.06700000166893005,1576.0
1544.0,2786.3798828125,1574.0,150.0,106.89426387660205,-6.428164439275861,80.80000305175781,59.0,101.80000305175781,1579.0,1786058894000.0,80.80000305175781,0.0,1.277999997138977,118.0,0.09799999743700027,1579.0
1548.0,2789.75,1578.0,151.0,106.89426396042109,-6.428197296336293,81.0,59.0,100.4000015258789,1583.0,1786058898000.0,81.0,0.5,1.194000005722046,119.0,0.05900000035762787,1583.0
1555.0,2801.929931640625,1585.0,151.0,106.89422733150423,-6.42830123193562,81.5999984741211,59.0,96.80000305175781,1590.0,1786058905000.0,81.5999984741211,0.5,1.2319999933242798,119.0,0.0689999982714653,1590.0
1563.0,2818.8798828125,1593.0,151.0,106.89417947083712,-6.428446490317583,81.5999984741211,79.0,95.5999984741211,1598.0,1786058913000.0,81.5999984741211,0.0,1.6610000133514404,158.0,0.0010000000474974513,1598.0
1570.0,2830.669921875,1600.0,153.0,106.89413814805448,-6.428545396775007,81.5999984741211,77.0,94.80000305175781,1605.0,1786058920000.0,81.5999984741211,0.0,1.6799999475479126,154.0,0.017000000923871994,1605.0
1571.0,2832.14990234375,1601.0,153.0,106.89413747750223,-6.428558807820082,81.80000305175781,76.0,94.80000305175781,1606.0,1786058921000.0,81.80000305175781,0.5,1.6699999570846558,153.0,0.08699999749660492,1606.0
1575.0,2839.169921875,1605.0,152.0,106.89411249943078,-6.428616642951965,81.80000305175781,77.0,95.0,1610.0,1786058925000.0,81.80000305175781,0.0,1.6610000133514404,154.0,-0.008999999612569809,1610.0
1578.0,2843.81005859375,1608.0,149.0,106.89409179612994,-6.4286531042307615,81.5999984741211,77.0,95.0,1613.0,1786058928000.0,81.5999984741211,0.0,1.6610000133514404,154.0,-0.0560000017285347,1613.0
1581.0,2849.2900390625,1611.0,147.0,106.89407100901008,-6.428698115050793,81.4000015258789,76.0,94.80000305175781,1616.0,1786058931000.0,81.4000015258789,0.5,1.6519999504089355,153.0,-0.04600000008940697,1616.0
1590.0,2863.8798828125,1620.0,149.0,106.89402733929455,-6.428822670131922,81.19999694824219,76.0,95.4000015258789,1625.0,1786058940000.0,81.19999694824219,0.5,1.5859999656677246,153.0,-0.019999999552965164,1625.0
1593.0,2868.489990234375,1623.0,146.0,106.89401124604046,-6.428861143067479,81.19999694824219,77.0,95.19999694824219,1628.0,1786058943000.0,81.19999694824219,0.0,1.5859999656677246,154.0,-0.03099999949336052,1628.0
1595.0,2871.52001953125,1625.0,146.0,106.89400127157569,-6.428886875510216,81.19999694824219,77.0,94.80000305175781,1630.0,1786058945000.0,81.19999694824219,0.0,1.5679999589920044,154.0,0.006000000052154064,1630.0
1597.0,2874.64990234375,1627.0,146.0,106.89399615861475,-6.428914787247777,81.19999694824219,77.0,94.0,1632.0,1786058947000.0,81.19999694824219,0.0,1.5579999685287476,154.0,0.05999999865889549,1632.0
1605.0,2886.739990234375,1635.0,146.0,106.8939819931984,-6.429024087265134,81.80000305175781,75.0,92.0,1640.0,1786058955000.0,81.80000305175781,0.5,1.5299999713897705,151.0,0.06599999964237213,1640.0
1614.0,2904.35009765625,1644.0,143.0,106.89395248889923,-6.429182253777981,82.4000015258789,75.0,91.4000015258789,1649.0,1786058964000.0,82.4000015258789,0.5,1.5119999647140503,151.0,0.06800000369548798,1649.0
1617.0,2909.02001953125,1647.0,143.0,106.89393932931125,-6.429222235456109,82.4000015258789,74.0,90.80000305175781,1652.0,1786058967000.0,82.4000015258789,0.5,1.5210000276565552,149.0,-0.003000000026077032,1652.0
1621.0,2914.89990234375,1651.0,143.0,106.89390974119306,-6.429266659542918,82.19999694824219,75.0,90.0,1656.0,1786058971000.0,82.19999694824219,0.5,1.5299999713897705,151.0,-0.06700000166893005,1656.0
1623.0,2917.429931640625,1653.0,143.0,106.89389314502478,-6.429282417520881,82.0,75.0,89.80000305175781,1658.0,1786058973000.0,82.0,0.5,1.5299999713897705,151.0,-0.09099999815225601,1658.0
1626.0,2920.919921875,1656.0,143.0,106.8938731122762,-6.429307395592332,81.80000305175781,75.0,89.5999984741211,1661.0,1786058976000.0,81.80000305175781,0.5,1.5299999713897705,151.0,-0.06599999964237213,1661.0
1630.0,2927.2099609375,1660.0,142.0,106.89384520053864,-6.429355423897505,81.5999984741211,54.0,89.80000305175781,1665.0,1786058980000.0,81.5999984741211,0.5,1.5399999618530273,109.0,-0.05700000002980232,1665.0
1634.0,2931.25,1664.0,142.0,106.89383732154965,-6.429391214624047,81.5999984741211,55.0,89.80000305175781,1669.0,1786058984000.0,81.5999984741211,0.0,1.5119999647140503,110.0,0.004000000189989805,1669.0
1637.0,2934.570068359375,1667.0,141.0,106.89383371733129,-6.42942113801837,81.5999984741211,56.0,89.80000305175781,1672.0,1786058987000.0,81.5999984741211,0.0,1.4839999675750732,112.0,0.01899999938905239,1672.0
1645.0,2945.260009765625,1675.0,139.0,106.89377462491393,-6.429496239870787,80.5999984741211,0.0,90.4000015258789,1680.0,1786058995000.0,80.5999984741211,0.0,1.437000036239624,0.0,-0.13699999451637268,1680.0
1650.0,2950.530029296875,1680.0,136.0,106.8937658239156,-6.42954426817596,80.19999694824219,54.0,91.0,1685.0,1786059000000.0,80.19999694824219,0.5,1.4179999828338623,109.0,-0.05999999865889549,1685.0
1653.0,2955.489990234375,1683.0,137.0,106.89375408925116,-6.4295876026153564,79.80000305175781,53.0,91.80000305175781,1688.0,1786059003000.0,79.80000305175781,0.0,1.399999976158142,106.0,-0.1080000028014183,1688.0
1658.0,2963.510009765625,1688.0,134.0,106.89372500404716,-6.429652730002999,79.19999694824219,61.0,94.0,1693.0,1786059008000.0,79.19999694824219,0.0,1.399999976158142,122.0,-0.13099999725818634,1693.0
1661.0,2968.679931640625,1691.0,134.0,106.89368234016001,-6.429670499637723,79.0,60.0,94.80000305175781,1696.0,1786059011000.0,79.0,0.5,1.409000039100647,121.0,-0.08900000154972076,1696.0
1668.0,2976.909912109375,1698.0,134.0,106.8936085794121,-6.429677456617355,78.5999984741211,52.0,96.5999984741211,1703.0,1786059018000.0,78.5999984741211,0.5,1.409000039100647,105.0,-0.041999999433755875,1703.0
1671.0,2980.4599609375,1701.0,134.0,106.8935794942081,-6.429663207381964,78.5999984741211,54.0,97.0,1706.0,1786059021000.0,78.5999984741211,0.0,1.3619999885559082,108.0,-0.017999999225139618,1706.0
1679.0,2992.7900390625,1709.0,133.0,106.89350187778473,-6.429587854072452,78.19999694824219,52.0,99.4000015258789,1714.0,1786059029000.0,78.19999694824219,0.0,1.3250000476837158,104.0,-0.050999999046325684,1714.0
1686.0,3002.39990234375,1716.0,132.0,106.89351445063949,-6.42950470559299,78.0,55.0,100.4000015258789,1721.0,1786059036000.0,78.0,0.5,1.3339999914169312,111.0,-0.023000000044703484,1721.0
1691.0,3010.0,1721.0,132.0,106.89356130547822,-6.429454330354929,78.4000015258789,0.0,99.80000305175781,1726.0,1786059041000.0,78.4000015258789,0.0,1.3250000476837158,0.0,0.06499999761581421,1726.0
1694.0,3013.909912109375,1724.0,131.0,106.893595084548,-6.429441003128886,78.80000305175781,0.0,98.5999984741211,1729.0,1786059044000.0,78.80000305175781,0.0,1.3250000476837158,0.0,0.10599999874830246,1729.0
1698.0,3018.6298828125,1728.0,130.0,106.89363548532128,-6.429428933188319,79.0,0.0,96.80000305175781,1733.0,1786059048000.0,79.0,0.0,1.3339999914169312,0.0,0.09799999743700027,1733.0
1702.0,3023.10009765625,1732.0,130.0,106.89365979284048,-6.429397501051426,79.19999694824219,57.0,96.0,1737.0,1786059052000.0,79.19999694824219,0.5,1.315999984741211,115.0,0.013000000268220901,1737.0
1709.0,3031.969970703125,1739.0,129.0,106.89369030296803,-6.429323321208358,79.0,0.0,95.19999694824219,1744.0,1786059059000.0,79.0,0.0,1.2690000534057617,0.0,-0.028999999165534973,1744.0
1711.0,3033.8701171875,1741.0,130.0,106.8936881236732,-6.429305803030729,78.80000305175781,0.0,94.80000305175781,1746.0,1786059061000.0,78.80000305175781,0.0,1.2599999904632568,0.0,-0.07500000298023224,1746.0
1716.0,3039.60009765625,1746.0,129.0,106.89370539039373,-6.429255260154605,78.5999984741211,55.0,93.4000015258789,1751.0,1786059066000.0,78.5999984741211,0.5,1.2039999961853027,111.0,-0.03500000014901161,1751.0
1719.0,3043.35009765625,1749.0,129.0,106.89371871761978,-6.429224414750934,78.5999984741211,52.0,92.80000305175781,1754.0,1786059069000.0,78.5999984741211,0.5,1.184999942779541,105.0,-0.026000000536441803,1754.0
1726.0,3055.199951171875,1756.0,129.0,106.89376045949757,-6.429126346483827,78.5999984741211,0.0,94.19999694824219,1761.0,1786059076000.0,78.5999984741211,0.0,1.2039999961853027,0.0,0.004999999888241291,1761.0
1735.0,3065.719970703125,1765.0,129.0,106.89379717223346,-6.429038504138589,78.80000305175781,55.0,97.4000015258789,1770.0,1786059085000.0,78.80000305175781,0.5,1.2410000562667847,111.0,0.01600000075995922,1770.0
1745.0,3075.929931640625,1775.0,129.0,106.89379893243313,-6.4289408549666405,78.4000015258789,56.0,96.4000015258789,1780.0,1786059095000.0,78.4000015258789,0.5,1.2039999961853027,113.0,-0.032999999821186066,1780.0
1755.0,3091.320068359375,1785.0,127.0,106.89386540092528,-6.428822921589017,79.0,54.0,96.0,1790.0,1786059105000.0,79.0,0.0,1.2039999961853027,108.0,0.05299999937415123,1790.0
1760.0,3098.429931640625,1790.0,125.0,106.89392231404781,-6.428813366219401,79.80000305175781,0.0,94.4000015258789,1795.0,1786059110000.0,79.80000305175781,0.0,1.222000002861023,0.0,0.15700000524520874,1795.0
1762.0,3100.449951171875,1792.0,125.0,106.89393740147352,-6.428823592141271,80.0,0.0,94.0,1797.0,1786059112000.0,80.0,0.0,1.222000002861023,0.0,0.12700000405311584,1797.0
1765.0,3104.800048828125,1795.0,124.0,106.89397268928587,-6.428839936852455,80.5999984741211,0.0,93.5999984741211,1800.0,1786059115000.0,80.5999984741211,0.0,1.2319999933242798,0.0,0.1889999955892563,1800.0
1768.0,3108.7099609375,1798.0,124.0,106.8939870223403,-6.428872793912888,80.80000305175781,0.0,93.19999694824219,1803.0,1786059118000.0,80.80000305175781,0.0,1.2410000562667847,0.0,0.1080000028014183,1803.0
1769.0,3109.909912109375,1799.0,124.0,106.89398895017803,-6.428884780034423,81.0,57.0,93.19999694824219,1804.0,1786059119000.0,81.0,0.0,1.2410000562667847,114.0,0.09399999678134918,1804.0
1772.0,3114.139892578125,1802.0,123.0,106.8939851783216,-6.428920738399029,81.19999694824219,0.0,92.5999984741211,1807.0,1786059122000.0,81.19999694824219,0.0,1.2410000562667847,0.0,0.06400000303983688,1807.0
1773.0,3115.22998046875,1803.0,123.0,106.89398031681776,-6.428929455578327,81.19999694824219,0.0,92.5999984741211,1808.0,1786059123000.0,81.19999694824219,0.0,1.25,0.0,-0.02500000037252903,1808.0
1783.0,3128.22998046875,1813.0,123.0,106.89395676366985,-6.429044539108872,81.5999984741211,0.0,91.80000305175781,1818.0,1786059133000.0,81.5999984741211,0.0,1.25,0.0,0.03999999910593033,1818.0
1791.0,3137.7099609375,1821.0,123.0,106.89393756911159,-6.4291284419596195,81.80000305175781,53.0,91.5999984741211,1826.0,1786059141000.0,81.80000305175781,0.0,1.25,106.0,0.03200000151991844,1826.0
1797.0,3145.8701171875,1827.0,125.0,106.89390513114631,-6.429195497184992,81.5999984741211,0.0,91.0,1832.0,1786059147000.0,81.5999984741211,0.0,1.25,0.0,-0.017000000923871994,1832.0
1801.0,3149.5,1831.0,125.0,106.89389046281576,-6.4292385801672935,81.80000305175781,51.0,90.4000015258789,1836.0,1786059151000.0,81.80000305175781,0.0,1.2410000562667847,102.0,0.012000000104308128,1836.0
