directRunCadence,sumDistance,directFractionalCadence,directSpeed,sumMovingDuration,directLatitude,directElevation,directDoubleCadence,sumDuration,directLongitude,directCorrectedElevation,sumElapsedDuration,directUncorrectedElevation,directHeartRate,directTimestamp,directVerticalSpeed,elapsed_s
76.0,1688.3299560546875,0.5,1.6330000162124634,1146.0,-1.2778410036116838,2.5999999046325684,153.0,1147.0,116.82603634893894,2.5999999046325684,1147.0,17.200000762939453,129.0,1785541342000.0,-0.06499999761581421,1147.0
0.0,1702.5999755859375,0.0,1.409000039100647,1157.0,-1.2778590247035027,1.600000023841858,0.0,1158.0,116.82590978220105,1.600000023841858,1158.0,16.200000762939453,129.0,1785541353000.0,-0.09300000220537186,1158.0
52.0,1710.43994140625,0.0,1.1660000085830688,1164.0,-1.277888361364603,1.7999999523162842,104.0,1165.0,116.825848845765,1.7999999523162842,1165.0,16.399999618530273,131.0,1785541360000.0,0.04500000178813934,1165.0
52.0,1712.3399658203125,0.0,1.1480000019073486,1165.0,-1.2778845895081758,1.7999999523162842,104.0,1166.0,116.82582965120673,1.7999999523162842,1166.0,16.600000381469727,131.0,1785541361000.0,-0.04100000113248825,1166.0
56.0,1722.4100341796875,0.0,1.1759999990463257,1174.0,-1.2778775487095118,2.0,112.0,1175.0,116.82573661208153,2.0,1175.0,17.0,132.0,1785541370000.0,0.02199999988079071,1175.0
55.0,1731.8900146484375,0.5,1.1100000143051147,1182.0,-1.2778850924223661,3.0,111.0,1183.0,116.82565229013562,3.0,1183.0,16.600000381469727,131.0,1785541378000.0,0.11400000005960464,1183.0
0.0,1740.780029296875,0.0,1.128999948501587,1189.0,-1.277890121564269,3.200000047683716,0.0,1190.0,116.8255724105984,3.200000047683716,1190.0,15.800000190734863,128.0,1785541385000.0,0.04800000041723251,1190.0
0.0,1743.2099609375,0.0,1.128999948501587,1191.0,-1.27789163030684,3.4000000953674316,0.0,1192.0,116.82555070146918,3.4000000953674316,1192.0,16.200000762939453,126.0,1785541387000.0,0.039000000804662704,1192.0
54.0,1759.030029296875,0.5,1.1660000085830688,1201.0,-1.277914848178625,4.199999809265137,109.0,1202.0,116.8254096340388,4.199999809265137,1202.0,21.399999618530273,123.0,1785541397000.0,0.07800000160932541,1202.0
54.0,1761.280029296875,0.5,1.1660000085830688,1202.0,-1.2779114115983248,4.400000095367432,109.0,1203.0,116.82538918219507,4.400000095367432,1203.0,22.0,123.0,1785541398000.0,0.2460000067949295,1203.0
79.0,1780.9300537109375,0.5,1.6330000162124634,1212.0,-1.2779718451201916,4.599999904632568,159.0,1213.0,116.8252235557884,4.599999904632568,1213.0,31.799999237060547,124.0,1785541408000.0,0.03099999949336052,1213.0
78.0,1795.199951171875,0.5,1.781999945640564,1218.0,-1.2780467793345451,5.0,157.0,1219.0,116.82511635124683,5.0,1219.0,32.400001525878906,127.0,1785541414000.0,0.07000000029802322,1219.0
78.0,1797.3499755859375,0.5,1.8009999990463257,1219.0,-1.2780617829412222,5.199999809265137,157.0,1220.0,116.82509900070727,5.199999809265137,1220.0,32.599998474121094,127.0,1785541415000.0,0.11599999666213989,1220.0
81.0,1808.949951171875,0.5,1.8569999933242798,1226.0,-1.2780657224357128,5.800000190734863,163.0,1227.0,116.82499590329826,5.800000190734863,1227.0,32.599998474121094,129.0,1785541422000.0,0.09200000017881393,1227.0
79.0,1813.199951171875,0.0,1.847000002861023,1229.0,-1.2780785467475653,6.0,158.0,1230.0,116.8249595258385,6.0,1230.0,31.399999618530273,130.0,1785541425000.0,0.07400000095367432,1230.0
77.0,1817.2099609375,0.5,1.7259999513626099,1232.0,-1.278077121824026,6.199999809265137,155.0,1233.0,116.82492373511195,6.199999809265137,1233.0,29.799999237060547,130.0,1785541428000.0,0.03999999910593033,1233.0
76.0,1826.6700439453125,0.0,1.5119999647140503,1240.0,-1.278100423514843,6.599999904632568,152.0,1241.0,116.82484209537506,6.599999904632568,1241.0,27.399999618530273,129.0,1785541436000.0,0.057999998331069946,1241.0
75.0,1828.6199951171875,0.0,1.4739999771118164,1242.0,-1.2781008426100016,6.800000190734863,150.0,1243.0,116.82482482865453,6.800000190734863,1243.0,26.600000381469727,129.0,1785541438000.0,0.032999999821186066,1243.0
75.0,1835.969970703125,0.0,1.409000039100647,1248.0,-1.2781129963696003,6.800000190734863,150.0,1249.0,116.82475995272398,6.800000190734863,1249.0,25.0,128.0,1785541444000.0,0.02199999988079071,1249.0
77.0,1846.1600341796875,0.5,1.371999979019165,1256.0,-1.2781220488250256,7.0,155.0,1257.0,116.82466808706522,7.0,1257.0,22.600000381469727,128.0,1785541452000.0,0.023000000044703484,1257.0
78.0,1855.6800537109375,0.5,1.38100004196167,1262.0,-1.2781474459916353,7.599999904632568,157.0,1263.0,116.8245863635093,7.599999904632568,1263.0,20.799999237060547,128.0,1785541458000.0,0.09799999743700027,1263.0
78.0,1856.9200439453125,0.5,1.38100004196167,1263.0,-1.278148703277111,7.800000190734863,157.0,1264.0,116.82457529939711,7.800000190734863,1264.0,20.600000381469727,128.0,1785541459000.0,0.07999999821186066,1264.0
76.0,1871.5899658203125,0.5,1.399999976158142,1272.0,-1.278195809572935,7.400000095367432,153.0,1273.0,116.82445015758276,7.400000095367432,1273.0,21.200000762939453,128.0,1785541468000.0,-0.03500000014901161,1273.0
79.0,1882.9000244140625,0.0,1.4459999799728394,1279.0,-1.2782200332731009,6.599999904632568,158.0,1280.0,116.82435192167759,6.599999904632568,1280.0,22.799999237060547,128.0,1785541475000.0,-0.10100000351667404,1280.0
78.0,1890.81005859375,0.5,1.4839999675750732,1284.0,-1.2782446760684252,6.199999809265137,157.0,1285.0,116.82428478263319,6.199999809265137,1285.0,22.0,131.0,1785541480000.0,-0.09700000286102295,1285.0
79.0,1897.18994140625,0.0,1.4930000305175781,1288.0,-1.27825859002769,5.800000190734863,158.0,1289.0,116.8242290429771,5.800000190734863,1289.0,19.799999237060547,131.0,1785541484000.0,-0.1120000034570694,1289.0
78.0,1910.719970703125,0.0,1.5019999742507935,1298.0,-1.2782940454781055,5.199999809265137,156.0,1299.0,116.8241127859801,5.199999809265137,1299.0,17.0,128.0,1785541494000.0,-0.054999999701976776,1299.0
78.0,1912.239990234375,0.0,1.5019999742507935,1299.0,-1.2782968953251839,5.199999809265137,156.0,1300.0,116.824099291116,5.199999809265137,1300.0,17.0,128.0,1785541495000.0,-0.06599999964237213,1300.0
75.0,1920.5400390625,0.5,1.465000033378601,1305.0,-1.2782972306013107,4.599999904632568,151.0,1306.0,116.82402460835874,4.599999904632568,1306.0,17.600000381469727,125.0,1785541501000.0,-0.08900000154972076,1306.0
75.0,1922.0699462890625,0.5,1.4559999704360962,1306.0,-1.2782995775341988,4.599999904632568,151.0,1307.0,116.8240110296756,4.599999904632568,1307.0,17.799999237060547,125.0,1785541502000.0,-0.07199999690055847,1307.0
79.0,1930.199951171875,0.0,1.4459999799728394,1312.0,-1.2783443368971348,4.599999904632568,158.0,1313.0,116.82395596057177,4.599999904632568,1313.0,17.399999618530273,126.0,1785541508000.0,0.014000000432133675,1313.0
75.0,1941.550048828125,0.0,1.437000036239624,1320.0,-1.2783758528530598,4.400000095367432,150.0,1321.0,116.82385914959013,4.400000095367432,1321.0,16.399999618530273,125.0,1785541516000.0,-0.03799999877810478,1321.0
79.0,1952.4599609375,0.5,1.437000036239624,1327.0,-1.278365459293127,3.799999952316284,159.0,1328.0,116.8237623386085,3.799999952316284,1328.0,15.0,124.0,1785541523000.0,-0.05999999865889549,1328.0
77.0,1961.8599853515625,0.0,1.465000033378601,1334.0,-1.2783674709498882,3.5999999046325684,154.0,1335.0,116.82367826811969,3.5999999046325684,1335.0,14.199999809265137,123.0,1785541530000.0,-0.028999999165534973,1335.0
76.0,1973.0,0.5,1.4179999828338623,1342.0,-1.2783821392804384,3.799999952316284,153.0,1343.0,116.82357877492905,3.799999952316284,1343.0,13.600000381469727,125.0,1785541538000.0,0.01899999938905239,1343.0
78.0,1977.260009765625,0.0,1.409000039100647,1345.0,-1.2783909402787685,4.0,156.0,1346.0,116.82354097254574,4.0,1346.0,13.399999618530273,128.0,1785541541000.0,0.0560000017285347,1346.0
77.0,1987.8900146484375,0.0,1.3899999856948853,1352.0,-1.2784056924283504,4.400000095367432,154.0,1353.0,116.82344642467797,4.400000095367432,1353.0,13.399999618530273,128.0,1785541548000.0,0.0560000017285347,1353.0
76.0,2000.219970703125,0.5,1.399999976158142,1359.0,-1.2784383818507195,4.599999904632568,153.0,1360.0,116.82334039360285,4.599999904632568,1360.0,14.399999618530273,126.0,1785541555000.0,0.028999999165534973,1360.0
77.0,2004.9200439453125,0.0,1.409000039100647,1362.0,-1.278447937220335,4.599999904632568,154.0,1363.0,116.82329856790602,4.599999904632568,1363.0,15.399999618530273,127.0,1785541558000.0,0.010999999940395355,1363.0
78.0,2019.8299560546875,0.5,1.4459999799728394,1371.0,-1.27846235409379,5.199999809265137,157.0,1372.0,116.82316596619785,5.199999809265137,1372.0,16.0,128.0,1785541567000.0,0.05900000035762787,1372.0
78.0,2023.1500244140625,0.5,1.465000033378601,1374.0,-1.2784613482654095,5.199999809265137,157.0,1375.0,116.82313612662256,5.199999809265137,1375.0,15.399999618530273,128.0,1785541570000.0,0.03999999910593033,1375.0
79.0,2025.550048828125,0.5,1.465000033378601,1376.0,-1.2784581631422043,5.199999809265137,159.0,1377.0,116.8231150880456,5.199999809265137,1377.0,15.199999809265137,128.0,1785541572000.0,-0.03200000151991844,1377.0
79.0,2026.739990234375,0.5,1.4559999704360962,1377.0,-1.2784612644463778,5.199999809265137,159.0,1378.0,116.82310469448566,5.199999809265137,1378.0,14.800000190734863,129.0,1785541573000.0,-0.04899999871850014,1378.0
78.0,2030.4599609375,0.0,1.437000036239624,1380.0,-1.2784649524837732,5.0,156.0,1381.0,116.82307041250169,5.0,1381.0,13.600000381469727,129.0,1785541576000.0,-0.04600000008940697,1381.0
77.0,2033.449951171875,0.5,1.4179999828338623,1383.0,-1.2784682214260101,5.0,155.0,1384.0,116.82304141111672,5.0,1384.0,13.199999809265137,129.0,1785541579000.0,-0.039000000804662704,1384.0
79.0,2047.260009765625,0.0,1.409000039100647,1391.0,-1.2784917745739222,4.400000095367432,158.0,1392.0,116.82291844859719,4.400000095367432,1392.0,14.199999809265137,129.0,1785541587000.0,-0.05999999865889549,1392.0
80.0,2064.949951171875,0.0,1.437000036239624,1400.0,-1.2785223685204983,4.199999809265137,160.0,1401.0,116.82276246137917,4.199999809265137,1401.0,17.399999618530273,131.0,1785541596000.0,-0.01600000075995922,1401.0
81.0,2079.949951171875,0.0,1.6330000162124634,1406.0,-1.2785739172250032,4.0,162.0,1407.0,116.82263581082225,4.0,1407.0,18.399999618530273,134.0,1785541602000.0,-0.06400000303983688,1407.0
82.0,2084.39990234375,0.0,1.7170000076293945,1408.0,-1.2785833049565554,3.799999952316284,164.0,1409.0,116.8225968349725,3.799999952316284,1409.0,18.200000762939453,134.0,1785541604000.0,-0.017000000923871994,1409.0
80.0,2098.75,0.0,1.8569999933242798,1416.0,-1.2786192633211613,3.799999952316284,160.0,1417.0,116.82247320190072,3.799999952316284,1417.0,18.0,136.0,1785541612000.0,-0.006000000052154064,1417.0
81.0,2118.469970703125,0.0,1.875,1426.0,-1.2786696385592222,3.4000000953674316,162.0,1427.0,116.82230338454247,3.4000000953674316,1427.0,18.200000762939453,138.0,1785541622000.0,-0.0430000014603138,1427.0
81.0,2125.780029296875,0.0,1.9129999876022339,1430.0,-1.2786815408617258,3.200000047683716,162.0,1431.0,116.82223884388804,3.200000047683716,1431.0,18.600000381469727,141.0,1785541626000.0,-0.04699999839067459,1431.0
79.0,2132.360107421875,0.0,1.875,1434.0,-1.2786988075822592,3.0,158.0,1435.0,116.82218251749873,3.0,1435.0,19.0,141.0,1785541630000.0,-0.03500000014901161,1435.0
78.0,2145.419921875,0.0,1.753999948501587,1442.0,-1.2787282280623913,2.799999952316284,156.0,1443.0,116.82206894271076,2.799999952316284,1443.0,19.600000381469727,142.0,1785541638000.0,-0.03799999877810478,1443.0
50.0,2152.4599609375,0.5,1.5679999589920044,1448.0,-1.2787594925612211,2.5999999046325684,101.0,1449.0,116.82201395742595,2.5999999046325684,1449.0,19.200000762939453,139.0,1785541644000.0,-0.014000000432133675,1449.0
56.0,2155.340087890625,0.0,1.4459999799728394,1450.0,-1.2787612527608871,2.5999999046325684,112.0,1451.0,116.82198822498322,2.5999999046325684,1451.0,19.0,137.0,1785541646000.0,-0.0430000014603138,1451.0
56.0,2165.1298828125,0.0,1.2879999876022339,1458.0,-1.278776926919818,2.4000000953674316,112.0,1459.0,116.82190180756152,2.4000000953674316,1459.0,19.799999237060547,135.0,1785541654000.0,-0.03200000151991844,1459.0
56.0,2167.47998046875,0.0,1.277999997138977,1460.0,-1.2787787709385157,2.200000047683716,112.0,1461.0,116.82188026607037,2.200000047683716,1461.0,20.0,135.0,1785541656000.0,-0.03500000014901161,1461.0
56.0,2174.330078125,0.0,1.2690000534057617,1465.0,-1.2787905894219875,2.0,112.0,1466.0,116.82181974872947,2.0,1466.0,19.0,135.0,1785541661000.0,-0.03500000014901161,1466.0
54.0,2186.760009765625,0.0,1.2690000534057617,1475.0,-1.278816070407629,2.0,108.0,1476.0,116.82171111926436,2.0,1476.0,17.0,134.0,1785541671000.0,-0.014000000432133675,1476.0
53.0,2193.64990234375,0.5,1.2690000534057617,1481.0,-1.2788252905011177,2.0,107.0,1482.0,116.8216490931809,2.0,1482.0,17.0,133.0,1785541677000.0,0.006000000052154064,1482.0
53.0,2199.830078125,0.5,1.277999997138977,1486.0,-1.2788383662700653,2.0,107.0,1487.0,116.82159595191479,2.0,1487.0,17.0,130.0,1785541682000.0,0.0020000000949949026,1487.0
47.0,2203.080078125,0.5,1.2690000534057617,1489.0,-1.2788416352123022,2.0,95.0,1490.0,116.82156711816788,2.0,1490.0,17.399999618530273,128.0,1785541685000.0,0.0,1490.0
54.0,2210.4599609375,0.0,1.2039999961853027,1496.0,-1.2788532860577106,2.0,108.0,1497.0,116.82150199078023,2.0,1497.0,18.0,125.0,1785541692000.0,0.0,1497.0
54.0,2215.169921875,0.0,1.194000005722046,1499.0,-1.2788585666567087,2.0,108.0,1500.0,116.82146008126438,2.0,1500.0,18.0,122.0,1785541695000.0,0.0,1500.0
76.0,2227.320068359375,0.0,1.2039999961853027,1508.0,-1.2788780964910984,2.200000047683716,152.0,1509.0,116.82135220617056,2.200000047683716,1509.0,17.799999237060547,121.0,1785541704000.0,0.029999999329447746,1509.0
74.0,2237.8701171875,0.5,1.2970000505447388,1516.0,-1.2788896635174751,2.5999999046325684,149.0,1517.0,116.82125866413116,2.5999999046325684,1517.0,17.399999618530273,122.0,1785541712000.0,0.03700000047683716,1517.0
77.0,2252.860107421875,0.5,1.305999994277954,1525.0,-1.2789327464997768,3.200000047683716,155.0,1526.0,116.82112991809845,3.200000047683716,1526.0,17.0,125.0,1785541721000.0,0.06199999898672104,1526.0
77.0,2254.550048828125,0.5,1.305999994277954,1526.0,-1.2789379432797432,3.200000047683716,155.0,1527.0,116.82111558504403,3.200000047683716,1527.0,17.0,125.0,1785541722000.0,0.08399999886751175,1527.0
78.0,2271.340087890625,0.5,1.3619999885559082,1537.0,-1.278981612995267,3.5999999046325684,157.0,1538.0,116.82097074575722,3.5999999046325684,1538.0,16.0,125.0,1785541733000.0,0.03099999949336052,1538.0
77.0,2283.590087890625,0.5,1.3899999856948853,1545.0,-1.2790105305612087,4.199999809265137,155.0,1546.0,116.82086454704404,4.199999809265137,1546.0,17.0,123.0,1785541741000.0,0.09099999815225601,1546.0
77.0,2292.179931640625,0.0,1.409000039100647,1550.0,-1.2790321558713913,5.199999809265137,154.0,1551.0,116.82079187594354,5.199999809265137,1551.0,18.200000762939453,123.0,1785541746000.0,0.1720000058412552,1551.0
76.0,2297.72998046875,0.0,1.4279999732971191,1553.0,-1.2790345028042793,5.599999904632568,152.0,1554.0,116.82074225507677,5.599999904632568,1554.0,18.399999618530273,123.0,1785541749000.0,0.1809999942779541,1554.0
80.0,2309.969970703125,0.0,1.4930000305175781,1560.0,-1.2790552899241447,6.800000190734863,160.0,1561.0,116.82063429616392,6.800000190734863,1561.0,19.200000762939453,126.0,1785541756000.0,0.16099999845027924,1561.0
77.0,2313.5,0.5,1.5210000276565552,1562.0,-1.2790613248944283,6.800000190734863,155.0,1563.0,116.82060319930315,6.800000190734863,1563.0,19.600000381469727,128.0,1785541758000.0,0.010999999940395355,1563.0
79.0,2317.18994140625,0.5,1.5490000247955322,1564.0,-1.2790712155401707,6.800000190734863,159.0,1565.0,116.8205713480711,6.800000190734863,1565.0,19.799999237060547,131.0,1785541760000.0,0.017999999225139618,1565.0
78.0,2330.780029296875,0.5,1.6330000162124634,1572.0,-1.2791058328002691,7.0,157.0,1573.0,116.82045433670282,7.0,1573.0,20.200000762939453,134.0,1785541768000.0,0.014999999664723873,1573.0
79.0,2333.949951171875,0.0,1.6419999599456787,1574.0,-1.2791117001324892,7.0,158.0,1575.0,116.82042642496526,7.0,1575.0,20.200000762939453,134.0,1785541770000.0,-0.010999999940395355,1575.0
77.0,2347.2099609375,0.5,1.6419999599456787,1583.0,-1.279133576899767,6.599999904632568,155.0,1584.0,116.82031016796827,6.599999904632568,1584.0,20.0,133.0,1785541779000.0,-0.0430000014603138,1584.0
78.0,2359.43994140625,0.5,1.6050000190734863,1591.0,-1.2791516818106174,6.0,157.0,1592.0,116.82020287960768,6.0,1592.0,18.799999237060547,133.0,1785541787000.0,-0.06499999761581421,1592.0
77.0,2377.610107421875,0.5,1.5859999656677246,1603.0,-1.2791866343468428,5.599999904632568,155.0,1604.0,116.82004412636161,5.599999904632568,1604.0,15.600000381469727,135.0,1785541799000.0,-0.041999999433755875,1604.0
77.0,2387.7099609375,0.0,1.5679999589920044,1610.0,-1.2792026437819004,5.400000095367432,154.0,1611.0,116.81995536200702,5.400000095367432,1611.0,14.600000381469727,132.0,1785541806000.0,-0.027000000700354576,1611.0
77.0,2389.280029296875,0.0,1.5679999589920044,1611.0,-1.279206918552518,5.400000095367432,154.0,1612.0,116.81994161568582,5.400000095367432,1612.0,14.600000381469727,132.0,1785541807000.0,-0.08399999886751175,1612.0
77.0,2404.530029296875,0.0,1.5770000219345093,1620.0,-1.2792417872697115,4.400000095367432,154.0,1621.0,116.81980901397765,4.400000095367432,1621.0,12.199999809265137,132.0,1785541816000.0,-0.09000000357627869,1621.0
78.0,2420.77001953125,0.5,1.5679999589920044,1631.0,-1.2792814336717129,4.599999904632568,157.0,1632.0,116.81966794654727,4.599999904632568,1632.0,13.199999809265137,131.0,1785541827000.0,0.013000000268220901,1632.0
77.0,2427.7099609375,0.0,1.5399999618530273,1637.0,-1.279297024011612,4.800000190734863,154.0,1638.0,116.81960734538734,4.800000190734863,1638.0,15.0,131.0,1785541833000.0,0.017000000923871994,1638.0
78.0,2432.18994140625,0.5,1.4839999675750732,1642.0,-1.2793101835995913,4.800000190734863,157.0,1643.0,116.81956677697599,4.800000190734863,1643.0,16.0,128.0,1785541838000.0,0.028999999165534973,1643.0
74.0,2447.510009765625,0.5,1.1660000085830688,1651.0,-1.2792733032256365,5.400000095367432,149.0,1652.0,116.81943417526782,5.400000095367432,1652.0,18.200000762939453,126.0,1785541847000.0,0.05299999937415123,1652.0
0.0,2451.18994140625,0.0,0.0,1651.0,-1.2792810145765543,5.400000095367432,0.0,1658.0,116.81940282694995,5.400000095367432,1658.0,19.600000381469727,128.0,1785541853000.0,0.01899999938905239,1658.0
52.0,2457.419921875,0.5,0.0,1651.0,-1.2793109379708767,5.599999904632568,105.0,1666.0,116.81934306398034,5.599999904632568,1666.0,19.799999237060547,127.0,1785541861000.0,0.027000000700354576,1666.0
52.0,2466.110107421875,0.0,0.48500001430511475,1659.0,-1.2793401069939137,5.800000190734863,104.0,1674.0,116.81927491910756,5.800000190734863,1674.0,19.0,126.0,1785541869000.0,0.019999999552965164,1674.0
51.0,2474.93994140625,0.5,0.7279999852180481,1666.0,-1.2794166337698698,6.0,103.0,1681.0,116.8192811217159,6.0,1681.0,18.399999618530273,126.0,1785541876000.0,0.008999999612569809,1681.0
79.0,2490.85009765625,0.5,1.6419999599456787,1675.0,-1.2795578688383102,5.800000190734863,159.0,1690.0,116.8193075247109,5.800000190734863,1690.0,16.600000381469727,123.0,1785541885000.0,-0.010999999940395355,1690.0
79.0,2492.659912109375,0.5,1.6799999475479126,1676.0,-1.2795737944543362,5.800000190734863,159.0,1691.0,116.81931146420538,5.800000190734863,1691.0,16.600000381469727,121.0,1785541886000.0,-0.014000000432133675,1691.0
77.0,2506.5,0.0,1.6890000104904175,1684.0,-1.2796964216977358,6.0,154.0,1699.0,116.8193331733346,6.0,1699.0,17.399999618530273,122.0,1785541894000.0,0.02500000037252903,1699.0
77.0,2509.489990234375,0.0,1.6699999570846558,1686.0,-1.2797230761498213,6.0,154.0,1701.0,116.81933895684779,6.0,1701.0,17.600000381469727,125.0,1785541896000.0,0.0,1701.0
77.0,2522.52001953125,0.5,1.6610000133514404,1694.0,-1.279840674251318,6.0,155.0,1709.0,116.81934155523777,6.0,1709.0,17.0,125.0,1785541904000.0,0.0,1709.0
77.0,2533.070068359375,0.5,1.6799999475479126,1700.0,-1.2799300253391266,6.0,155.0,1715.0,116.8193709757179,6.0,1715.0,16.399999618530273,122.0,1785541910000.0,0.0,1715.0
78.0,2537.159912109375,0.5,1.6799999475479126,1702.0,-1.2799654807895422,6.0,157.0,1717.0,116.81938019581139,6.0,1717.0,16.399999618530273,121.0,1785541912000.0,0.0,1717.0
77.0,2540.8701171875,0.0,1.6979999542236328,1704.0,-1.2799975834786892,6.0,154.0,1719.0,116.81937131099403,6.0,1719.0,16.399999618530273,122.0,1785541914000.0,0.0,1719.0
77.0,2546.06005859375,0.0,1.7079999446868896,1707.0,-1.2800233997404575,6.0,154.0,1722.0,116.81933241896331,6.0,1722.0,16.799999237060547,122.0,1785541917000.0,0.0,1722.0
77.0,2555.2099609375,0.5,1.7170000076293945,1712.0,-1.2800411693751812,6.0,155.0,1727.0,116.81925245560706,6.0,1727.0,16.799999237060547,125.0,1785541922000.0,0.0020000000949949026,1727.0
77.0,2558.580078125,0.5,1.7259999513626099,1714.0,-1.280046533793211,6.199999809265137,155.0,1729.0,116.81922261603177,6.199999809265137,1729.0,16.600000381469727,126.0,1785541924000.0,0.05400000140070915,1729.0
78.0,2577.4599609375,0.5,1.7450000047683716,1725.0,-1.2800985015928745,6.800000190734863,157.0,1740.0,116.81906210258603,6.800000190734863,1740.0,17.600000381469727,125.0,1785541935000.0,0.06400000303983688,1740.0
77.0,2586.570068359375,0.5,1.7259999513626099,1732.0,-1.28016522154212,7.0,155.0,1747.0,116.819017091766,7.0,1747.0,19.0,124.0,1785541942000.0,0.012000000104308128,1747.0
77.0,2599.1201171875,0.0,1.6699999570846558,1740.0,-1.2802744377404451,6.400000095367432,154.0,1755.0,116.8190432433039,6.400000095367432,1755.0,18.399999618530273,125.0,1785541950000.0,-0.0689999982714653,1755.0
78.0,2600.85009765625,0.5,1.6699999570846558,1741.0,-1.2802859209477901,6.199999809265137,157.0,1756.0,116.81905397213995,6.199999809265137,1756.0,18.399999618530273,125.0,1785541951000.0,-0.12099999934434891,1756.0
77.0,2606.679931640625,0.5,1.6699999570846558,1745.0,-1.2802899442613125,6.0,155.0,1760.0,116.81910317391157,6.0,1760.0,18.399999618530273,126.0,1785541955000.0,-0.052000001072883606,1760.0
78.0,2621.760009765625,0.5,1.6699999570846558,1753.0,-1.28024535253644,5.800000190734863,157.0,1768.0,116.81923158466816,5.800000190734863,1768.0,17.600000381469727,128.0,1785541963000.0,-0.014999999664723873,1768.0
77.0,2633.330078125,0.5,1.6610000133514404,1761.0,-1.2802203744649887,5.800000190734863,155.0,1776.0,116.81932906620204,5.800000190734863,1776.0,12.800000190734863,131.0,1785541971000.0,-0.02199999988079071,1776.0
80.0,2644.39990234375,0.0,1.6519999504089355,1768.0,-1.2801294308155775,6.0,160.0,1783.0,116.81936611421406,6.0,1783.0,11.800000190734863,133.0,1785541978000.0,0.02800000086426735,1783.0
79.0,2646.449951171875,0.0,1.6519999504089355,1769.0,-1.2801119964569807,6.0,158.0,1784.0,116.8193588219583,6.0,1784.0,11.800000190734863,133.0,1785541979000.0,0.08399999886751175,1784.0
78.0,2660.8701171875,0.5,1.6419999599456787,1778.0,-1.280009737238288,6.0,157.0,1793.0,116.81927785277367,6.0,1793.0,15.199999809265137,131.0,1785541988000.0,0.0,1793.0
79.0,2662.35009765625,0.0,1.6419999599456787,1779.0,-1.280006468296051,6.0,158.0,1794.0,116.81926477700472,6.0,1794.0,15.600000381469727,131.0,1785541989000.0,0.0,1794.0
77.0,2670.2099609375,0.5,1.6419999599456787,1784.0,-1.2800224777311087,6.199999809265137,155.0,1799.0,116.81919537484646,6.199999809265137,1799.0,16.799999237060547,130.0,1785541994000.0,0.0430000014603138,1799.0
78.0,2686.530029296875,0.5,1.6519999504089355,1794.0,-1.2800664827227592,7.0,157.0,1809.0,116.81905548088253,7.0,1809.0,17.600000381469727,132.0,1785542004000.0,0.07599999755620956,1809.0
78.0,2700.3701171875,0.0,1.6610000133514404,1802.0,-1.2801062129437923,7.199999809265137,156.0,1817.0,116.81893805041909,7.199999809265137,1817.0,16.799999237060547,132.0,1785542012000.0,0.03500000014901161,1817.0
78.0,2704.89990234375,0.5,1.6699999570846558,1805.0,-1.2801399920135736,7.0,157.0,1820.0,116.81891642510891,7.0,1820.0,16.600000381469727,132.0,1785542015000.0,-0.06599999964237213,1820.0
79.0,2709.4599609375,0.5,1.6699999570846558,1808.0,-1.2801792193204165,6.800000190734863,159.0,1823.0,116.81890326552093,6.800000190734863,1823.0,16.399999618530273,132.0,1785542018000.0,-0.06300000101327896,1823.0
78.0,2720.739990234375,0.5,1.6519999504089355,1815.0,-1.2802623677998781,6.199999809265137,157.0,1830.0,116.81884727440774,6.199999809265137,1830.0,16.0,131.0,1785542025000.0,-0.0949999988079071,1830.0
80.0,2724.219970703125,0.0,1.6519999504089355,1817.0,-1.2802931293845177,6.0,160.0,1832.0,116.81884274818003,6.0,1832.0,16.0,131.0,1785542027000.0,-0.11900000274181366,1832.0
77.0,2729.139892578125,0.5,1.6519999504089355,1820.0,-1.2803321052342653,5.800000190734863,155.0,1835.0,116.8188619427383,5.800000190734863,1835.0,16.200000762939453,131.0,1785542030000.0,-0.07000000029802322,1835.0
76.0,2731.25,0.5,1.6519999504089355,1821.0,-1.2803419958800077,5.800000190734863,153.0,1836.0,116.81887820363045,5.800000190734863,1836.0,16.399999618530273,131.0,1785542031000.0,-0.013000000268220901,1836.0
79.0,2738.889892578125,0.0,1.6419999599456787,1826.0,-1.2803565803915262,5.800000190734863,158.0,1841.0,116.81894408538938,5.800000190734863,1841.0,17.0,131.0,1785542036000.0,0.026000000536441803,1841.0
78.0,2742.06005859375,0.0,1.6419999599456787,1828.0,-1.280345432460308,6.0,156.0,1843.0,116.81897065602243,6.0,1843.0,17.0,131.0,1785542038000.0,0.08799999952316284,1843.0
77.0,2753.27001953125,0.5,1.6239999532699585,1834.0,-1.2803083006292582,6.0,155.0,1849.0,116.81906394660473,6.0,1849.0,17.0,133.0,1785542044000.0,-0.003000000026077032,1849.0
79.0,2770.1201171875,0.5,1.6519999504089355,1844.0,-1.2802433408796787,6.0,159.0,1859.0,116.81919780559838,6.0,1859.0,16.200000762939453,134.0,1785542054000.0,-0.0010000000474974513,1859.0
79.0,2781.530029296875,0.5,1.6419999599456787,1851.0,-1.2802113220095634,5.800000190734863,159.0,1866.0,116.81929528713226,5.800000190734863,1866.0,15.399999618530273,137.0,1785542061000.0,-0.019999999552965164,1866.0
